ShipmentDetailID,ShipmentID,ProductID,ItemWeight,Quantity,TotalItemPrice,AdditionalCharges,TotalPrice
26117,8766,31,13,3,15390,353.56,15743.56
26118,8767,29,4,3,79812,253.73,80065.73
26119,8767,34,41,9,23175,332.13,23507.13
26120,8767,23,22,5,873850,307.96,874157.96
26121,8768,39,42,6,87672,377.64,88049.64
26122,8769,32,37,1,1514,151.52,1665.52
26123,8770,10,38,9,364941,425.56,365366.56
26124,8770,9,29,10,44370,198.67,44568.67
26125,8771,11,43,6,165774,401.05,166175.05
26126,8771,29,38,7,186228,239.12,186467.12
26127,8771,16,35,1,323,494.61,817.61
26128,8771,15,4,9,1719,485.09,2204.09
26129,8772,22,7,9,965682,372.24,966054.24
26130,8772,8,40,6,15006,453.04,15459.04
26131,8772,23,29,4,699080,190.85,699270.85
26132,8773,5,7,7,923027,461.06,923488.06
26133,8773,13,36,1,1071,479.01,1550.01
26134,8773,32,36,9,13626,161.06,13787.06
26135,8773,26,10,9,7398,408.75,7806.75
26136,8774,29,38,6,159624,450.11,160074.11
26137,8775,11,10,7,193403,291.6,193694.6
26138,8776,29,18,6,159624,300.73,159924.73
26139,8777,19,15,8,149152,280.51,149432.51
26140,8778,5,44,8,1054888,488.43,1055376.43
26141,8778,8,42,3,7503,248.56,7751.56
26142,8778,16,30,2,646,429.94,1075.94
26143,8779,20,32,7,342629,194.25,342823.25
26144,8779,5,32,1,131861,169.78,132030.78
26145,8779,42,32,4,5664,146.5,5810.5
26146,8779,14,19,1,3512,416.65,3928.65
26147,8780,36,2,7,25753,206.21,25959.21
26148,8780,22,26,5,536490,395.79,536885.79
26149,8780,18,4,5,2310,294.1,2604.1
26150,8780,6,33,9,594180,482.79,594662.79
26151,8780,30,33,6,89046,376.93,89422.93
26152,8781,25,46,8,10552,468.95,11020.95
26153,8781,18,19,6,2772,147.9,2919.9
26154,8781,34,15,1,2575,350.51,2925.51
26155,8782,16,37,10,3230,247.68,3477.68
26156,8782,44,35,9,12609,117.76,12726.76
26157,8782,41,12,4,17004,483.4,17487.4
26158,8782,40,16,5,4280,182.87,4462.87
26159,8782,40,32,6,5136,189.69,5325.69
26160,8783,43,17,7,10038,55.1,10093.1
26161,8783,25,26,10,13190,278.21,13468.21
26162,8783,21,46,8,26760,166.15,26926.15
26163,8784,22,7,2,214596,170.05,214766.05
26164,8784,11,44,6,165774,211.69,165985.69
26165,8785,14,39,7,24584,356.47,24940.47
26166,8785,39,37,10,146120,213.28,146333.28
26167,8785,1,12,6,54594,281.92,54875.92
26168,8786,1,43,7,63693,381.98,64074.98
26169,8787,15,4,2,382,310.49,692.49
26170,8787,23,24,1,174770,448.84,175218.84
26171,8787,6,33,8,528160,322.7,528482.7
26172,8787,26,23,4,3288,263.59,3551.59
26173,8787,28,46,4,311684,278.97,311962.97
26174,8788,10,31,7,283843,420.06,284263.06
26175,8788,40,38,9,7704,360.71,8064.71
26176,8789,30,38,5,74205,327.43,74532.43
26177,8789,28,22,1,77921,447.77,78368.77
26178,8789,15,36,7,1337,80.15,1417.15
26179,8789,44,3,7,9807,317.56,10124.56
26180,8789,2,12,4,88704,341.44,89045.44
26181,8790,7,27,6,25086,398.68,25484.68
26182,8790,35,37,4,7176,422.92,7598.92
26183,8790,9,41,2,8874,419.15,9293.15
26184,8790,20,30,4,195788,165.63,195953.63
26185,8790,30,48,6,89046,281.21,89327.21
26186,8791,18,28,3,1386,389.62,1775.62
26187,8792,3,16,5,375715,196.72,375911.72
26188,8792,14,10,6,21072,288.59,21360.59
26189,8792,29,6,10,266040,163.63,266203.63
26190,8792,20,10,6,293682,287.24,293969.24
26191,8792,35,5,1,1794,315.88,2109.88
26192,8793,22,32,6,643788,460.14,644248.14
26193,8793,13,13,5,5355,270.71,5625.71
26194,8794,44,5,8,11208,176.57,11384.57
26195,8794,16,32,6,1938,476.35,2414.35
26196,8795,44,4,5,7005,252.25,7257.25
26197,8795,40,6,9,7704,320.29,8024.29
26198,8795,41,48,7,29757,292.89,30049.89
26199,8795,9,13,10,44370,395.33,44765.33
26200,8796,24,8,6,567432,69.62,567501.62
26201,8796,36,37,9,33111,230.45,33341.45
26202,8796,37,8,9,89118,256.54,89374.54
26203,8797,25,15,7,9233,402.27,9635.27
26204,8797,14,18,4,14048,118.24,14166.24
26205,8797,18,40,7,3234,223.78,3457.78
26206,8798,3,18,2,150286,52.02,150338.02
26207,8798,18,10,4,1848,84.44,1932.44
26208,8798,42,26,10,14160,173.08,14333.08
26209,8798,3,48,9,676287,452.29,676739.29
26210,8799,39,48,1,14612,334.01,14946.01
26211,8799,15,47,8,1528,275.79,1803.79
26212,8799,24,39,4,378288,195.03,378483.03
26213,8799,34,31,3,7725,222.91,7947.91
26214,8799,33,30,1,3508,216.83,3724.83
26215,8800,37,17,10,99020,347.48,99367.48
26216,8800,13,35,6,6426,210.29,6636.29
26217,8801,1,20,2,18198,493.53,18691.53
26218,8801,19,12,6,111864,425.25,112289.25
26219,8801,43,34,8,11472,249.09,11721.09
26220,8801,44,12,2,2802,191.44,2993.44
26221,8802,33,44,1,3508,426.18,3934.18
26222,8802,28,28,5,389605,314.3,389919.3
26223,8803,41,50,10,42510,325.87,42835.87
26224,8804,44,40,7,9807,226.26,10033.26
26225,8804,8,25,8,20008,498.61,20506.61
26226,8804,24,2,3,283716,404.76,284120.76
26227,8804,17,17,5,1840,107.45,1947.45
26228,8804,7,20,10,41810,188.95,41998.95
26229,8805,22,32,8,858384,474.0,858858.0
26230,8806,12,11,7,28490,209.82,28699.82
26231,8807,35,34,6,10764,218.9,10982.9
26232,8807,35,31,4,7176,80.24,7256.24
26233,8807,38,28,5,48975,494.68,49469.68
26234,8807,38,44,4,39180,82.3,39262.3
26235,8807,2,21,8,177408,342.86,177750.86
26236,8808,34,40,8,20600,58.53,20658.53
26237,8808,33,41,8,28064,133.76,28197.76
26238,8808,26,41,9,7398,498.31,7896.31
26239,8809,10,18,8,324392,104.15,324496.15
26240,8810,3,14,1,75143,422.5,75565.5
26241,8810,45,39,1,1789,426.09,2215.09
26242,8810,18,13,9,4158,278.76,4436.76
26243,8811,11,18,4,110516,318.39,110834.39
26244,8812,5,24,3,395583,194.41,395777.41
26245,8812,36,14,4,14716,405.56,15121.56
26246,8812,21,38,9,30105,378.15,30483.15
26247,8812,24,19,10,945720,212.57,945932.57
26248,8812,37,12,1,9902,166.03,10068.03
26249,8813,41,41,7,29757,266.03,30023.03
26250,8814,33,45,6,21048,199.57,21247.57
26251,8815,21,40,7,23415,209.66,23624.66
26252,8816,33,13,7,24556,481.5,25037.5
26253,8816,31,10,1,5130,308.4,5438.4
26254,8816,20,29,6,293682,474.89,294156.89
26255,8816,25,46,10,13190,465.1,13655.1
26256,8817,11,15,4,110516,316.43,110832.43
26257,8818,22,28,3,321894,314.8,322208.8
26258,8819,32,1,7,10598,152.37,10750.37
26259,8819,25,29,4,5276,415.89,5691.89
26260,8819,19,19,3,55932,87.85,56019.85
26261,8820,36,40,2,7358,201.99,7559.99
26262,8820,41,9,7,29757,387.56,30144.56
26263,8820,1,41,9,81891,329.49,82220.49
26264,8820,21,47,5,16725,301.27,17026.27
26265,8820,2,44,5,110880,351.3,111231.3
26266,8821,20,48,8,391576,462.82,392038.82
26267,8822,13,42,4,4284,59.67,4343.67
26268,8823,1,17,6,54594,300.33,54894.33
26269,8823,37,9,1,9902,269.49,10171.49
26270,8823,26,1,2,1644,205.24,1849.24
26271,8823,2,21,6,133056,309.61,133365.61
26272,8824,10,38,1,40549,209.81,40758.81
26273,8824,4,1,3,213411,56.2,213467.2
26274,8825,45,16,10,17890,447.03,18337.03
26275,8825,6,32,7,462140,148.67,462288.67
26276,8825,8,50,5,12505,221.5,12726.5
26277,8826,11,5,9,248661,409.07,249070.07
26278,8826,33,40,6,21048,435.33,21483.33
26279,8826,5,33,3,395583,136.67,395719.67
26280,8826,21,19,9,30105,84.95,30189.95
26281,8827,16,6,3,969,432.84,1401.84
26282,8827,36,24,3,11037,175.61,11212.61
26283,8827,5,15,1,131861,400.99,132261.99
26284,8828,1,48,3,27297,452.96,27749.96
26285,8828,33,39,1,3508,318.61,3826.61
26286,8829,12,49,7,28490,316.24,28806.24
26287,8829,26,47,9,7398,456.08,7854.08
26288,8830,22,48,4,429192,160.21,429352.21
26289,8830,2,25,3,66528,386.11,66914.11
26290,8830,36,23,7,25753,211.39,25964.39
26291,8831,14,1,3,10536,283.27,10819.27
26292,8831,23,45,2,349540,425.44,349965.44
26293,8831,13,39,1,1071,263.99,1334.99
26294,8831,10,10,7,283843,428.94,284271.94
26295,8832,8,8,6,15006,416.49,15422.49
26296,8833,44,17,1,1401,205.13,1606.13
26297,8834,33,35,4,14032,420.64,14452.64
26298,8835,22,29,5,536490,448.15,536938.15
26299,8836,45,47,7,12523,81.49,12604.49
26300,8836,24,1,7,662004,498.45,662502.45
26301,8836,12,39,3,12210,478.78,12688.78
26302,8837,35,3,5,8970,372.7,9342.7
26303,8837,36,1,2,7358,470.73,7828.73
26304,8837,34,4,6,15450,149.86,15599.86
26305,8837,25,3,4,5276,431.63,5707.63
26306,8837,24,14,3,283716,53.64,283769.64
26307,8838,10,10,2,81098,466.81,81564.81
26308,8838,5,26,4,527444,342.36,527786.36
26309,8839,6,38,7,462140,189.1,462329.1
26310,8839,10,38,3,121647,121.68,121768.68
26311,8839,42,21,3,4248,221.13,4469.13
26312,8839,17,14,5,1840,210.39,2050.39
26313,8840,29,6,9,239436,435.38,239871.38
26314,8841,6,15,9,594180,51.76,594231.76
26315,8841,21,2,4,13380,493.77,13873.77
26316,8842,45,10,2,3578,220.38,3798.38
26317,8842,1,24,1,9099,471.78,9570.78
26318,8842,41,7,6,25506,327.65,25833.65
26319,8843,27,3,5,1840,217.67,2057.67
26320,8843,26,48,6,4932,309.53,5241.53
26321,8843,10,24,6,243294,310.84,243604.84
26322,8843,5,41,8,1054888,72.02,1054960.02
26323,8843,36,18,9,33111,406.65,33517.65
26324,8844,24,13,2,189144,79.84,189223.84
26325,8844,24,25,1,94572,69.66,94641.66
26326,8844,38,47,5,48975,430.91,49405.91
26327,8844,33,49,8,28064,236.97,28300.97
26328,8844,35,46,9,16146,185.99,16331.99
26329,8845,1,45,6,54594,133.56,54727.56
26330,8845,6,47,9,594180,88.02,594268.02
26331,8846,41,20,10,42510,209.35,42719.35
26332,8846,31,28,1,5130,286.83,5416.83
26333,8847,1,31,8,72792,404.6,73196.6
26334,8847,8,21,3,7503,409.54,7912.54
26335,8847,38,38,2,19590,412.02,20002.02
26336,8847,32,24,9,13626,223.39,13849.39
26337,8848,17,19,8,2944,447.42,3391.42
26338,8849,39,41,3,43836,432.39,44268.39
26339,8850,30,50,10,148410,466.78,148876.78
26340,8850,45,32,1,1789,169.84,1958.84
26341,8851,18,36,1,462,499.57,961.57
26342,8851,24,9,8,756576,477.17,757053.17
26343,8851,2,46,3,66528,274.34,66802.34
26344,8851,20,45,6,293682,392.14,294074.14
26345,8851,23,1,2,349540,304.95,349844.95
26346,8852,33,39,10,35080,52.94,35132.94
26347,8852,30,5,5,74205,233.15,74438.15
26348,8852,22,14,1,107298,280.88,107578.88
26349,8852,36,32,7,25753,59.2,25812.2
26350,8853,7,38,4,16724,294.36,17018.36
26351,8854,1,49,4,36396,499.65,36895.65
26352,8854,23,2,6,1048620,145.33,1048765.33
26353,8854,16,18,3,969,326.71,1295.71
26354,8854,1,4,3,27297,274.58,27571.58
26355,8855,26,21,3,2466,313.64,2779.64
26356,8855,14,11,8,28096,160.51,28256.51
26357,8856,5,1,5,659305,126.48,659431.48
26358,8856,12,16,2,8140,63.17,8203.17
26359,8856,30,47,3,44523,386.82,44909.82
26360,8856,29,39,1,26604,246.36,26850.36
26361,8857,15,24,3,573,219.12,792.12
26362,8857,20,29,8,391576,84.63,391660.63
26363,8857,26,2,8,6576,254.7,6830.7
26364,8857,22,25,6,643788,478.68,644266.68
26365,8858,31,2,8,41040,409.84,41449.84
26366,8858,25,6,10,13190,323.48,13513.48
26367,8858,43,19,7,10038,69.2,10107.2
26368,8858,6,48,10,660200,206.24,660406.24
26369,8858,25,42,9,11871,230.97,12101.97
26370,8859,33,1,4,14032,377.08,14409.08
26371,8859,1,38,5,45495,217.52,45712.52
26372,8859,2,17,8,177408,370.35,177778.35
26373,8859,4,20,5,355685,294.49,355979.49
26374,8860,18,6,3,1386,258.44,1644.44
26375,8860,29,21,2,53208,383.92,53591.92
26376,8860,22,20,4,429192,458.05,429650.05
26377,8860,15,49,8,1528,322.26,1850.26
26378,8861,40,11,8,6848,214.48,7062.48
26379,8861,24,15,8,756576,176.69,756752.69
26380,8861,8,43,10,25010,377.33,25387.33
26381,8861,23,32,4,699080,288.72,699368.72
26382,8862,39,38,3,43836,387.74,44223.74
26383,8863,27,46,3,1104,380.58,1484.58
26384,8863,25,50,8,10552,255.84,10807.84
26385,8863,45,32,2,3578,365.54,3943.54
26386,8863,22,6,7,751086,478.82,751564.82
26387,8863,24,6,2,189144,310.6,189454.6
26388,8864,41,18,8,34008,387.75,34395.75
26389,8864,24,15,3,283716,98.47,283814.47
26390,8865,5,3,10,1318610,298.22,1318908.22
26391,8865,33,27,6,21048,283.5,21331.5
26392,8865,43,37,7,10038,480.92,10518.92
26393,8866,21,47,2,6690,250.73,6940.73
26394,8866,18,10,4,1848,158.95,2006.95
26395,8867,13,22,5,5355,172.77,5527.77
26396,8868,43,20,8,11472,165.65,11637.65
26397,8868,11,29,3,82887,382.02,83269.02
26398,8868,25,15,10,13190,101.73,13291.73
26399,8868,28,50,9,701289,113.38,701402.38
26400,8868,35,46,3,5382,338.77,5720.77
26401,8869,8,21,5,12505,249.51,12754.51
26402,8870,19,24,1,18644,255.05,18899.05
26403,8870,4,1,1,71137,366.54,71503.54
26404,8870,8,32,2,5002,70.62,5072.62
26405,8870,40,8,10,8560,417.98,8977.98
26406,8871,32,13,1,1514,91.17,1605.17
26407,8871,37,40,2,19804,440.08,20244.08
26408,8872,15,10,9,1719,468.24,2187.24
26409,8872,30,14,6,89046,285.6,89331.6
26410,8872,30,31,4,59364,342.75,59706.75
26411,8872,35,43,4,7176,115.47,7291.47
26412,8872,28,2,8,623368,134.85,623502.85
26413,8873,30,48,10,148410,478.71,148888.71
26414,8873,35,2,2,3588,490.68,4078.68
26415,8873,44,39,9,12609,86.9,12695.9
26416,8873,32,4,2,3028,159.88,3187.88
26417,8874,39,35,10,146120,467.91,146587.91
26418,8875,36,21,3,11037,281.7,11318.7
26419,8875,4,16,2,142274,392.27,142666.27
26420,8875,22,30,4,429192,345.4,429537.4
26421,8875,45,31,3,5367,231.88,5598.88
26422,8876,34,44,5,12875,154.89,13029.89
26423,8876,23,32,9,1572930,367.29,1573297.29
26424,8876,45,10,1,1789,192.77,1981.77
26425,8876,29,34,4,106416,271.52,106687.52
26426,8877,17,36,1,368,152.79,520.79
26427,8878,16,9,2,646,133.87,779.87
26428,8878,38,36,2,19590,331.55,19921.55
26429,8878,21,37,6,20070,350.42,20420.42
26430,8878,39,13,3,43836,250.82,44086.82
26431,8879,38,49,1,9795,67.13,9862.13
26432,8879,41,11,7,29757,135.41,29892.41
26433,8880,19,45,5,93220,232.47,93452.47
26434,8880,16,37,10,3230,288.59,3518.59
26435,8880,15,6,5,955,307.07,1262.07
26436,8880,37,21,1,9902,131.56,10033.56
26437,8880,8,40,2,5002,160.69,5162.69
26438,8881,42,49,3,4248,498.32,4746.32
26439,8882,10,45,10,405490,227.65,405717.65
26440,8882,42,14,9,12744,286.89,13030.89
26441,8882,21,33,7,23415,349.12,23764.12
26442,8883,9,40,4,17748,236.21,17984.21
26443,8883,18,34,1,462,80.26,542.26
26444,8883,19,30,9,167796,174.4,167970.4
26445,8883,27,24,4,1472,292.79,1764.79
26446,8883,36,38,6,22074,420.48,22494.48
26447,8884,41,47,1,4251,148.77,4399.77
26448,8884,29,28,3,79812,252.53,80064.53
26449,8884,45,16,6,10734,229.22,10963.22
26450,8885,35,35,4,7176,474.24,7650.24
26451,8885,33,9,5,17540,287.64,17827.64
26452,8885,19,44,6,111864,381.65,112245.65
26453,8886,44,2,7,9807,158.88,9965.88
26454,8886,7,9,4,16724,494.69,17218.69
26455,8887,2,8,10,221760,205.29,221965.29
26456,8887,20,47,4,195788,237.11,196025.11
26457,8887,22,31,4,429192,172.7,429364.7
26458,8887,41,24,5,21255,235.13,21490.13
26459,8888,16,32,5,1615,104.26,1719.26
26460,8888,9,30,5,22185,349.58,22534.58
26461,8889,32,34,1,1514,182.26,1696.26
26462,8890,13,42,10,10710,56.54,10766.54
26463,8890,41,5,8,34008,236.62,34244.62
26464,8891,19,15,6,111864,170.07,112034.07
26465,8891,34,22,8,20600,214.06,20814.06
26466,8891,22,33,1,107298,239.34,107537.34
26467,8892,7,12,4,16724,171.17,16895.17
26468,8892,11,44,7,193403,466.7,193869.7
26469,8893,22,44,6,643788,399.37,644187.37
26470,8893,18,42,9,4158,223.93,4381.93
26471,8893,44,11,10,14010,342.44,14352.44
26472,8893,27,8,2,736,248.28,984.28
26473,8893,36,49,6,22074,228.63,22302.63
26474,8894,42,35,10,14160,247.93,14407.93
26475,8894,17,1,4,1472,465.1,1937.1
26476,8895,45,45,8,14312,87.52,14399.52
26477,8895,45,6,4,7156,339.54,7495.54
26478,8895,33,48,4,14032,475.81,14507.81
26479,8896,18,7,2,924,192.22,1116.22
26480,8896,22,49,1,107298,136.91,107434.91
26481,8897,8,6,3,7503,101.72,7604.72
26482,8897,39,43,8,116896,308.51,117204.51
26483,8897,41,20,2,8502,165.73,8667.73
26484,8897,10,27,1,40549,343.24,40892.24
26485,8898,37,2,7,69314,353.09,69667.09
26486,8898,40,29,3,2568,448.42,3016.42
26487,8898,41,13,8,34008,399.21,34407.21
26488,8899,3,28,7,526001,261.96,526262.96
26489,8899,5,13,6,791166,281.89,791447.89
26490,8899,29,28,2,53208,318.2,53526.2
26491,8900,34,28,9,23175,475.57,23650.57
26492,8901,24,40,6,567432,465.73,567897.73
26493,8901,38,43,8,78360,235.39,78595.39
26494,8901,19,46,2,37288,422.82,37710.82
26495,8901,3,7,6,450858,86.06,450944.06
26496,8901,29,16,5,133020,229.93,133249.93
26497,8902,18,36,4,1848,170.21,2018.21
26498,8903,23,36,9,1572930,114.31,1573044.31
26499,8903,18,3,1,462,468.31,930.31
26500,8903,15,49,10,1910,344.4,2254.4
26501,8903,41,36,6,25506,471.31,25977.31
26502,8904,2,49,2,44352,381.18,44733.18
26503,8905,37,39,6,59412,281.11,59693.11
26504,8905,29,13,7,186228,409.54,186637.54
26505,8906,20,18,5,244735,54.84,244789.84
26506,8907,9,10,5,22185,68.28,22253.28
26507,8907,11,37,1,27629,432.58,28061.58
26508,8907,40,41,7,5992,114.48,6106.48
26509,8907,15,22,8,1528,359.95,1887.95
26510,8908,12,16,1,4070,261.14,4331.14
26511,8908,36,29,2,7358,69.19,7427.19
26512,8908,44,49,3,4203,244.7,4447.7
26513,8909,31,10,2,10260,276.07,10536.07
26514,8909,38,10,4,39180,285.66,39465.66
26515,8909,33,48,9,31572,322.9,31894.9
26516,8909,29,18,5,133020,318.06,133338.06
26517,8909,19,5,8,149152,121.09,149273.09
26518,8910,43,3,10,14340,246.22,14586.22
26519,8911,25,10,5,6595,152.6,6747.6
26520,8911,27,35,1,368,275.09,643.09
26521,8911,19,18,2,37288,161.6,37449.6
26522,8911,34,17,6,15450,240.35,15690.35
26523,8912,9,36,8,35496,294.52,35790.52
26524,8912,33,44,1,3508,477.58,3985.58
26525,8912,14,30,8,28096,260.42,28356.42
26526,8912,20,42,7,342629,148.93,342777.93
26527,8912,43,2,10,14340,160.06,14500.06
26528,8913,4,14,7,497959,190.19,498149.19
26529,8913,13,27,9,9639,187.1,9826.1
26530,8913,34,50,7,18025,278.22,18303.22
26531,8913,37,30,1,9902,161.93,10063.93
26532,8913,29,23,8,212832,77.48,212909.48
26533,8914,37,4,6,59412,441.31,59853.31
26534,8915,29,20,6,159624,405.57,160029.57
26535,8915,5,31,7,923027,155.65,923182.65
26536,8915,30,27,3,44523,461.49,44984.49
26537,8916,25,37,6,7914,118.9,8032.9
26538,8916,30,35,10,148410,86.24,148496.24
26539,8916,23,40,5,873850,366.64,874216.64
26540,8916,23,47,10,1747700,437.5,1748137.5
26541,8916,45,16,2,3578,317.44,3895.44
26542,8917,18,47,10,4620,250.3,4870.3
26543,8917,5,18,2,263722,91.24,263813.24
26544,8918,37,47,6,59412,276.88,59688.88
26545,8918,25,44,3,3957,392.05,4349.05
26546,8919,38,16,9,88155,396.19,88551.19
26547,8919,11,25,10,276290,350.74,276640.74
26548,8919,12,19,4,16280,273.11,16553.11
26549,8919,41,33,10,42510,352.98,42862.98
26550,8920,3,3,9,676287,341.51,676628.51
26551,8920,16,38,2,646,408.33,1054.33
26552,8920,44,14,8,11208,114.06,11322.06
26553,8921,32,46,10,15140,250.16,15390.16
26554,8922,38,6,2,19590,447.58,20037.58
26555,8922,22,40,5,536490,306.77,536796.77
26556,8922,9,31,9,39933,428.85,40361.85
26557,8922,16,31,6,1938,316.08,2254.08
26558,8922,19,8,9,167796,420.38,168216.38
26559,8923,28,43,4,311684,249.31,311933.31
26560,8923,24,35,4,378288,394.86,378682.86
26561,8923,37,42,1,9902,129.03,10031.03
26562,8923,37,25,4,39608,357.43,39965.43
26563,8923,13,30,5,5355,129.31,5484.31
26564,8924,23,24,5,873850,440.67,874290.67
26565,8924,1,11,10,90990,467.2,91457.2
26566,8924,27,45,2,736,69.4,805.4
26567,8924,28,44,1,77921,371.43,78292.43
26568,8925,14,47,4,14048,108.04,14156.04
26569,8926,29,25,3,79812,476.08,80288.08
26570,8926,14,17,4,14048,232.98,14280.98
26571,8927,36,42,8,29432,220.72,29652.72
26572,8927,5,32,3,395583,440.3,396023.3
26573,8927,11,5,2,55258,105.66,55363.66
26574,8928,6,9,8,528160,317.38,528477.38
26575,8928,5,39,4,527444,323.6,527767.6
26576,8928,17,27,6,2208,253.07,2461.07
26577,8928,33,45,8,28064,349.52,28413.52
26578,8929,30,24,10,148410,222.78,148632.78
26579,8930,7,22,1,4181,302.39,4483.39
26580,8930,21,41,10,33450,90.16,33540.16
26581,8930,9,26,7,31059,380.22,31439.22
26582,8930,26,41,8,6576,486.79,7062.79
26583,8930,27,2,7,2576,133.81,2709.81
26584,8931,38,36,2,19590,285.86,19875.86
26585,8932,17,22,5,1840,338.32,2178.32
26586,8932,40,21,3,2568,152.02,2720.02
26587,8932,34,2,6,15450,149.51,15599.51
26588,8933,1,48,9,81891,492.55,82383.55
26589,8933,12,6,2,8140,469.51,8609.51
26590,8933,12,14,4,16280,368.47,16648.47
26591,8933,17,18,1,368,378.93,746.93
26592,8934,4,1,1,71137,116.43,71253.43
26593,8934,37,44,3,29706,307.0,30013.0
26594,8934,11,20,9,248661,143.66,248804.66
26595,8935,12,18,3,12210,410.88,12620.88
26596,8935,44,7,10,14010,262.25,14272.25
26597,8935,40,23,7,5992,370.54,6362.54
26598,8936,1,24,10,90990,226.83,91216.83
26599,8937,30,48,2,29682,262.89,29944.89
26600,8937,10,31,3,121647,209.95,121856.95
26601,8938,6,43,2,132040,130.21,132170.21
26602,8938,33,26,6,21048,189.86,21237.86
26603,8938,9,44,1,4437,322.64,4759.64
26604,8938,25,15,3,3957,245.23,4202.23
26605,8938,42,44,2,2832,74.98,2906.98
26606,8939,34,26,10,25750,105.17,25855.17
26607,8939,28,28,8,623368,454.23,623822.23
26608,8939,33,47,1,3508,69.5,3577.5
26609,8940,11,32,4,110516,161.66,110677.66
26610,8940,21,1,3,10035,276.29,10311.29
26611,8940,40,44,6,5136,66.34,5202.34
26612,8941,5,18,1,131861,259.12,132120.12
26613,8941,24,18,2,189144,50.41,189194.41
26614,8942,28,33,9,701289,114.04,701403.04
26615,8942,26,43,2,1644,269.98,1913.98
26616,8943,4,17,7,497959,145.26,498104.26
26617,8944,25,10,6,7914,420.95,8334.95
26618,8944,12,30,9,36630,408.25,37038.25
26619,8944,6,13,5,330100,103.62,330203.62
26620,8944,10,40,10,405490,478.28,405968.28
26621,8945,8,2,2,5002,69.6,5071.6
26622,8945,30,43,1,14841,82.97,14923.97
26623,8945,23,21,8,1398160,447.54,1398607.54
26624,8946,29,22,6,159624,260.33,159884.33
26625,8947,7,28,1,4181,153.83,4334.83
26626,8948,37,16,4,39608,214.7,39822.7
26627,8948,8,42,6,15006,235.57,15241.57
26628,8948,33,24,3,10524,288.85,10812.85
26629,8948,35,45,6,10764,320.78,11084.78
26630,8948,33,27,10,35080,230.56,35310.56
26631,8949,40,12,10,8560,320.71,8880.71
26632,8950,35,31,5,8970,362.4,9332.4
26633,8950,21,4,1,3345,367.3,3712.3
26634,8950,38,27,1,9795,82.07,9877.07
26635,8950,34,5,8,20600,278.26,20878.26
26636,8950,39,32,5,73060,471.3,73531.3
26637,8951,3,8,2,150286,265.68,150551.68
26638,8951,4,23,6,426822,98.21,426920.21
26639,8951,31,1,2,10260,277.66,10537.66
26640,8952,34,27,5,12875,454.42,13329.42
26641,8952,30,16,6,89046,400.55,89446.55
26642,8952,10,1,4,162196,342.93,162538.93
26643,8953,28,42,5,389605,96.33,389701.33
26644,8953,26,12,4,3288,492.54,3780.54
26645,8953,16,26,3,969,376.32,1345.32
26646,8953,11,28,4,110516,116.0,110632.0
26647,8953,39,25,7,102284,87.65,102371.65
26648,8954,25,3,9,11871,87.89,11958.89
26649,8955,35,46,7,12558,491.99,13049.99
26650,8955,45,14,10,17890,411.08,18301.08
26651,8956,16,42,3,969,219.57,1188.57
26652,8957,14,18,6,21072,431.15,21503.15
26653,8957,35,21,6,10764,69.21,10833.21
26654,8957,16,43,1,323,446.59,769.59
26655,8958,22,47,8,858384,254.25,858638.25
26656,8959,36,16,2,7358,352.69,7710.69
26657,8959,27,33,1,368,358.34,726.34
26658,8959,40,25,8,6848,438.53,7286.53
26659,8959,33,39,2,7016,207.77,7223.77
26660,8960,28,39,7,545447,210.98,545657.98
26661,8960,38,2,10,97950,190.0,98140.0
26662,8960,38,41,1,9795,442.06,10237.06
26663,8960,44,17,2,2802,198.22,3000.22
26664,8961,9,20,3,13311,326.01,13637.01
26665,8961,16,22,2,646,153.44,799.44
26666,8961,17,28,2,736,474.68,1210.68
26667,8962,38,40,4,39180,361.6,39541.6
26668,8963,41,49,4,17004,147.17,17151.17
26669,8963,11,7,1,27629,338.53,27967.53
26670,8964,17,45,7,2576,422.59,2998.59
26671,8964,41,45,1,4251,178.99,4429.99
26672,8964,4,21,8,569096,273.65,569369.65
26673,8965,22,34,8,858384,333.91,858717.91
26674,8965,18,36,2,924,410.99,1334.99
26675,8965,10,31,3,121647,255.73,121902.73
26676,8965,24,16,9,851148,256.95,851404.95
26677,8966,44,7,10,14010,99.45,14109.45
26678,8966,20,29,6,293682,87.5,293769.5
26679,8966,22,16,1,107298,491.15,107789.15
26680,8967,30,37,6,89046,319.73,89365.73
26681,8967,43,27,6,8604,452.93,9056.93
26682,8967,4,35,9,640233,169.1,640402.1
26683,8967,6,3,2,132040,370.63,132410.63
26684,8967,23,31,6,1048620,366.66,1048986.66
26685,8968,30,26,10,148410,332.83,148742.83
26686,8968,25,13,5,6595,141.3,6736.3
26687,8968,36,45,7,25753,331.56,26084.56
26688,8968,22,11,4,429192,352.21,429544.21
26689,8969,26,45,9,7398,473.27,7871.27
26690,8969,23,24,5,873850,159.31,874009.31
26691,8969,37,35,7,69314,393.68,69707.68
26692,8969,45,28,4,7156,384.63,7540.63
26693,8969,29,16,2,53208,324.52,53532.52
26694,8970,37,40,5,49510,310.01,49820.01
26695,8970,33,6,5,17540,344.35,17884.35
26696,8971,11,36,4,110516,420.19,110936.19
26697,8971,32,8,6,9084,304.39,9388.39
