WeatherTrafficID,LocationID,WeatherCondition,TrafficCondition,RecordedDateTime
7078,14,Windy,Moderate,2024-05-11 01:41:00
7079,11,Rainy,Light,2023-09-18 18:28:00
7080,1,Clear,Moderate,2023-11-25 10:45:00
7081,8,Foggy,Moderate,2024-05-05 21:03:00
7082,1,Clear,Heavy,2024-03-22 19:39:00
7083,3,Rainy,Light,2023-12-14 17:50:00
7084,11,Clear,Moderate,2024-07-10 16:14:00
7085,2,Rainy,Moderate,2023-11-06 02:49:00
7086,2,Clear,Light,2024-03-09 22:29:00
7087,10,Rainy,Light,2023-06-16 07:39:00
7088,5,Windy,Light,2024-04-11 22:17:00
7089,10,Rainy,Light,2023-04-26 12:47:00
7090,9,Snowy,Heavy,2022-02-13 02:36:00
7091,1,Windy,Heavy,2022-08-27 23:36:00
7092,15,Windy,Heavy,2023-09-27 08:59:00
7093,11,Snowy,Heavy,2022-11-18 12:30:00
7094,14,Clear,Moderate,2023-05-21 19:29:00
7095,7,Snowy,Light,2024-10-09 16:19:00
7096,12,Rainy,Moderate,2023-09-07 11:37:00
7097,15,Clear,Light,2024-09-05 15:35:00
7098,9,Foggy,Light,2024-01-19 21:56:00
7099,7,Rainy,Heavy,2022-06-18 13:10:00
7100,6,Clear,Heavy,2022-11-21 18:37:00
7101,13,Foggy,Moderate,2023-01-05 03:03:00
7102,5,Foggy,Heavy,2022-01-19 02:14:00
7103,2,Foggy,Light,2022-01-30 11:47:00
7104,11,Windy,Light,2024-09-28 21:39:00
7105,4,Snowy,Light,2024-12-09 06:56:00
7106,2,Rainy,Light,2024-09-05 18:59:00
7107,11,Snowy,Light,2022-07-27 15:15:00
7108,3,Clear,Light,2023-12-29 10:18:00
7109,2,Windy,Light,2023-03-30 14:13:00
7110,9,Rainy,Heavy,2023-10-11 07:14:00
7111,3,Foggy,Light,2023-12-08 16:05:00
7112,3,Snowy,Light,2023-09-07 12:51:00
7113,3,Foggy,Light,2023-05-03 22:20:00
7114,4,Rainy,Heavy,2022-02-07 10:31:00
7115,6,Foggy,Heavy,2023-07-22 23:29:00
7116,4,Windy,Heavy,2024-03-23 05:27:00
7117,1,Rainy,Heavy,2024-02-27 15:54:00
7118,7,Foggy,Moderate,2024-05-08 19:29:00
7119,12,Foggy,Heavy,2024-01-18 00:24:00
7120,4,Windy,Moderate,2024-01-24 11:28:00
7121,9,Snowy,Heavy,2022-06-13 21:11:00
7122,8,Clear,Light,2022-10-14 19:34:00
7123,13,Foggy,Light,2023-07-04 02:57:00
7124,9,Windy,Moderate,2023-08-10 04:55:00
7125,14,Snowy,Light,2022-07-21 03:30:00
7126,8,Rainy,Moderate,2022-06-08 06:19:00
7127,9,Clear,Heavy,2022-02-27 14:50:00
7128,11,Rainy,Heavy,2023-01-28 01:40:00
7129,6,Foggy,Moderate,2023-11-06 18:26:00
7130,12,Snowy,Heavy,2023-08-05 23:39:00
7131,10,Snowy,Moderate,2023-05-25 19:16:00
7132,7,Windy,Heavy,2024-09-21 01:25:00
7133,2,Clear,Light,2022-06-24 16:14:00
7134,15,Snowy,Heavy,2023-03-27 01:53:00
7135,12,Rainy,Moderate,2024-10-04 10:39:00
7136,6,Windy,Moderate,2021-12-27 09:59:00
7137,4,Windy,Light,2023-11-03 08:08:00
7138,1,Rainy,Moderate,2022-02-20 21:18:00
7139,13,Windy,Moderate,2023-03-19 11:46:00
7140,9,Windy,Light,2024-08-13 10:45:00
7141,9,Rainy,Light,2022-01-20 20:09:00
7142,8,Clear,Heavy,2022-12-02 10:01:00
7143,2,Foggy,Moderate,2022-09-10 17:29:00
7144,6,Foggy,Heavy,2023-03-28 09:49:00
7145,14,Windy,Heavy,2022-06-05 03:04:00
7146,10,Rainy,Heavy,2022-08-23 19:49:00
7147,7,Clear,Light,2022-12-18 04:37:00
7148,8,Clear,Light,2024-09-11 00:29:00
7149,13,Snowy,Light,2024-05-22 14:51:00
7150,11,Rainy,Moderate,2023-11-02 12:03:00
7151,6,Rainy,Moderate,2023-01-04 18:34:00
7152,4,Windy,Light,2022-07-04 12:13:00
7153,14,Clear,Moderate,2023-03-21 02:15:00
7154,8,Clear,Heavy,2024-12-13 20:40:00
7155,4,Windy,Moderate,2022-05-27 01:03:00
7156,13,Rainy,Moderate,2024-06-07 05:47:00
7157,10,Foggy,Heavy,2024-05-24 18:41:00
7158,15,Rainy,Heavy,2023-04-25 13:02:00
7159,13,Foggy,Light,2024-03-30 04:00:00
7160,15,Windy,Moderate,2024-08-12 00:54:00
7161,8,Foggy,Moderate,2024-02-10 12:48:00
7162,3,Foggy,Light,2024-08-15 21:34:00
7163,10,Windy,Light,2022-09-19 12:59:00
7164,15,Foggy,Moderate,2024-06-05 13:51:00
7165,5,Clear,Moderate,2023-06-14 17:04:00
7166,15,Foggy,Light,2022-03-04 04:16:00
7167,12,Clear,Light,2022-08-22 01:57:00
7168,14,Windy,Heavy,2024-05-11 18:03:00
7169,9,Rainy,Moderate,2022-04-01 22:33:00
7170,9,Snowy,Light,2023-07-03 07:49:00
7171,13,Windy,Moderate,2023-03-28 10:39:00
7172,9,Foggy,Moderate,2023-08-14 17:52:00
7173,15,Clear,Light,2023-07-21 06:51:00
7174,1,Windy,Light,2024-03-12 22:29:00
7175,12,Snowy,Moderate,2022-12-31 00:30:00
7176,12,Clear,Heavy,2024-12-04 23:01:00
7177,1,Foggy,Heavy,2024-05-21 16:13:00
7178,13,Foggy,Moderate,2023-05-16 20:13:00
7179,12,Clear,Heavy,2021-12-30 06:55:00
7180,9,Windy,Light,2024-03-05 18:17:00
7181,11,Rainy,Heavy,2023-02-07 00:47:00
7182,15,Windy,Heavy,2024-08-28 12:35:00
7183,12,Windy,Moderate,2024-02-15 07:04:00
7184,1,Clear,Light,2024-06-19 01:20:00
7185,9,Foggy,Heavy,2023-08-18 00:10:00
7186,6,Snowy,Moderate,2024-01-22 11:14:00
7187,14,Snowy,Heavy,2024-05-21 07:50:00
7188,9,Rainy,Light,2024-06-01 06:44:00
7189,8,Rainy,Heavy,2024-06-30 05:49:00
7190,13,Windy,Light,2022-10-13 09:22:00
7191,15,Windy,Light,2024-08-01 20:36:00
7192,6,Snowy,Light,2022-02-21 08:21:00
7193,14,Snowy,Moderate,2022-07-19 05:37:00
7194,6,Rainy,Light,2024-11-16 08:39:00
7195,1,Snowy,Light,2022-09-28 14:36:00
7196,4,Windy,Light,2023-06-18 20:53:00
7197,15,Snowy,Light,2022-11-22 23:04:00
7198,14,Clear,Heavy,2024-11-17 02:02:00
7199,11,Foggy,Light,2024-04-11 03:01:00
7200,15,Windy,Moderate,2023-11-11 05:56:00
7201,1,Rainy,Moderate,2024-04-11 13:14:00
7202,13,Windy,Heavy,2023-11-09 02:44:00
7203,1,Snowy,Light,2023-03-31 11:52:00
7204,1,Foggy,Heavy,2022-05-07 03:51:00
7205,9,Windy,Heavy,2024-07-01 20:42:00
7206,6,Rainy,Moderate,2023-04-08 08:15:00
7207,7,Foggy,Heavy,2024-04-07 04:02:00
7208,10,Windy,Heavy,2022-09-06 01:11:00
7209,13,Rainy,Heavy,2023-08-31 10:43:00
7210,15,Foggy,Moderate,2022-07-03 05:04:00
7211,11,Snowy,Heavy,2023-04-10 22:39:00
7212,13,Snowy,Moderate,2023-08-14 00:54:00
7213,6,Foggy,Heavy,2023-06-13 08:40:00
7214,6,Clear,Moderate,2024-09-20 07:00:00
7215,8,Foggy,Light,2022-07-23 15:28:00
7216,7,Windy,Moderate,2024-04-23 06:40:00
7217,3,Clear,Moderate,2022-08-12 05:40:00
7218,4,Clear,Moderate,2023-10-02 07:22:00
7219,13,Clear,Moderate,2023-03-09 07:24:00
7220,8,Clear,Heavy,2022-12-28 05:02:00
7221,8,Clear,Heavy,2022-04-10 13:18:00
7222,9,Clear,Heavy,2023-04-05 03:30:00
7223,3,Rainy,Moderate,2023-01-18 23:36:00
7224,3,Rainy,Heavy,2022-03-29 03:19:00
7225,10,Clear,Light,2024-06-13 00:59:00
7226,2,Clear,Moderate,2024-06-15 11:06:00
7227,8,Windy,Heavy,2024-01-06 06:25:00
7228,11,Snowy,Heavy,2024-06-07 11:57:00
7229,9,Snowy,Moderate,2023-05-15 13:05:00
7230,13,Clear,Heavy,2023-03-12 19:30:00
7231,9,Windy,Heavy,2024-06-12 20:16:00
7232,5,Snowy,Moderate,2022-12-19 11:09:00
7233,12,Windy,Moderate,2022-03-18 22:14:00
7234,2,Clear,Heavy,2023-01-25 01:44:00
7235,11,Rainy,Moderate,2023-07-17 04:05:00
7236,11,Rainy,Light,2022-04-15 05:55:00
7237,8,Snowy,Heavy,2024-08-29 07:37:00
7238,10,Foggy,Light,2024-04-09 16:05:00
7239,7,Foggy,Moderate,2023-12-18 01:30:00
7240,5,Foggy,Light,2022-07-01 13:08:00
7241,9,Clear,Moderate,2022-09-09 09:20:00
7242,6,Snowy,Moderate,2023-06-09 05:55:00
7243,14,Windy,Light,2023-06-26 21:59:00
7244,13,Rainy,Moderate,2023-03-12 06:07:00
7245,11,Snowy,Moderate,2022-07-01 05:24:00
7246,14,Snowy,Moderate,2023-10-07 06:19:00
7247,6,Windy,Moderate,2022-05-13 12:13:00
7248,15,Clear,Heavy,2022-08-12 08:08:00
7249,4,Rainy,Heavy,2022-02-15 15:11:00
7250,10,Clear,Light,2022-02-09 23:43:00
7251,13,Rainy,Moderate,2024-07-11 03:48:00
7252,8,Clear,Moderate,2022-12-23 10:22:00
7253,6,Windy,Moderate,2024-12-07 03:31:00
7254,14,Rainy,Heavy,2023-05-29 11:51:00
7255,10,Foggy,Heavy,2023-01-13 11:05:00
7256,15,Clear,Heavy,2022-09-11 03:39:00
7257,3,Windy,Moderate,2023-07-21 01:11:00
7258,3,Windy,Light,2024-10-06 04:37:00
7259,6,Windy,Heavy,2023-06-30 12:44:00
7260,7,Foggy,Moderate,2023-02-24 17:50:00
7261,7,Clear,Light,2023-09-01 16:32:00
7262,11,Windy,Light,2024-03-22 10:43:00
7263,1,Rainy,Heavy,2024-04-01 15:12:00
7264,11,Snowy,Light,2022-06-01 00:00:00
7265,2,Clear,Light,2023-08-13 06:07:00
7266,15,Foggy,Moderate,2024-11-26 18:49:00
7267,8,Foggy,Light,2023-04-21 16:21:00
7268,10,Rainy,Heavy,2022-03-24 13:12:00
7269,9,Rainy,Light,2022-11-16 13:51:00
7270,6,Foggy,Light,2023-12-28 22:38:00
7271,14,Foggy,Light,2022-03-08 01:35:00
7272,10,Foggy,Heavy,2023-06-27 08:05:00
7273,3,Windy,Moderate,2022-11-28 17:07:00
7274,5,Snowy,Heavy,2024-06-08 17:58:00
7275,12,Windy,Moderate,2022-12-21 17:24:00
7276,1,Rainy,Moderate,2022-08-20 09:51:00
7277,10,Foggy,Light,2023-08-13 15:28:00
7278,11,Rainy,Light,2023-11-24 01:38:00
7279,5,Clear,Heavy,2022-03-26 13:41:00
7280,11,Snowy,Moderate,2023-04-19 19:33:00
7281,4,Clear,Light,2022-12-25 05:04:00
7282,13,Foggy,Light,2024-01-26 13:30:00
7283,9,Snowy,Moderate,2024-02-01 05:37:00
7284,6,Windy,Heavy,2024-06-06 06:10:00
7285,12,Rainy,Light,2024-06-12 23:20:00
7286,5,Clear,Moderate,2022-06-14 17:24:00
7287,9,Windy,Moderate,2023-04-22 13:52:00
7288,5,Clear,Moderate,2023-10-12 10:32:00
7289,8,Rainy,Heavy,2024-10-12 06:35:00
7290,4,Rainy,Heavy,2023-05-12 13:29:00
7291,13,Foggy,Moderate,2024-03-12 00:21:00
7292,6,Rainy,Moderate,2023-10-15 12:13:00
7293,12,Foggy,Moderate,2022-10-11 22:34:00
7294,14,Rainy,Light,2022-04-30 04:18:00
7295,13,Rainy,Light,2022-05-04 18:52:00
7296,9,Clear,Moderate,2022-01-04 21:13:00
7297,13,Rainy,Moderate,2024-11-09 21:45:00
7298,11,Clear,Light,2022-10-25 18:34:00
7299,5,Rainy,Light,2022-05-10 00:47:00
7300,6,Rainy,Heavy,2024-02-03 19:15:00
7301,11,Foggy,Light,2023-04-13 21:10:00
7302,9,Snowy,Moderate,2022-05-23 03:24:00
7303,12,Foggy,Light,2022-06-14 11:55:00
7304,4,Clear,Light,2023-06-13 08:17:00
7305,12,Rainy,Light,2023-06-30 13:11:00
7306,2,Foggy,Moderate,2024-09-22 09:40:00
7307,8,Foggy,Heavy,2022-04-19 14:39:00
7308,13,Rainy,Heavy,2023-01-08 04:48:00
7309,1,Clear,Light,2024-07-25 15:31:00
7310,7,Clear,Light,2023-06-22 03:20:00
7311,1,Foggy,Heavy,2022-08-02 23:10:00
7312,4,Rainy,Light,2022-07-08 12:25:00
7313,1,Windy,Heavy,2023-07-07 15:01:00
7314,2,Windy,Moderate,2024-04-26 15:05:00
7315,3,Snowy,Moderate,2022-04-12 09:57:00
7316,9,Clear,Moderate,2023-12-30 12:04:00
7317,6,Snowy,Heavy,2023-01-02 04:20:00
7318,2,Clear,Moderate,2022-05-29 00:58:00
7319,12,Snowy,Light,2022-07-12 22:06:00
7320,5,Rainy,Moderate,2023-02-18 05:45:00
7321,7,Clear,Light,2022-02-16 13:30:00
7322,1,Snowy,Heavy,2024-10-09 23:25:00
7323,11,Clear,Moderate,2022-06-04 20:47:00
7324,4,Foggy,Moderate,2021-12-28 02:24:00
7325,3,Rainy,Heavy,2024-06-01 15:58:00
7326,6,Clear,Moderate,2022-09-20 23:59:00
7327,13,Clear,Heavy,2023-10-25 22:36:00
7328,4,Snowy,Heavy,2022-03-30 12:08:00
7329,8,Rainy,Moderate,2024-07-06 10:17:00
7330,15,Clear,Heavy,2022-12-03 03:43:00
7331,5,Snowy,Light,2023-03-14 06:24:00
7332,15,Rainy,Heavy,2024-04-20 22:48:00
7333,2,Rainy,Heavy,2022-10-25 18:21:00
7334,4,Rainy,Heavy,2022-08-22 01:45:00
7335,3,Rainy,Light,2024-08-21 14:25:00
7336,14,Foggy,Heavy,2022-05-14 02:14:00
7337,4,Snowy,Moderate,2022-11-11 05:15:00
7338,10,Rainy,Moderate,2022-10-07 09:27:00
7339,9,Snowy,Light,2022-05-21 02:44:00
7340,13,Clear,Moderate,2023-11-25 23:00:00
7341,2,Snowy,Light,2024-11-02 05:13:00
7342,2,Rainy,Moderate,2022-05-23 10:52:00
7343,1,Clear,Heavy,2024-06-14 01:46:00
7344,14,Snowy,Heavy,2023-04-21 01:26:00
7345,14,Clear,Light,2024-11-24 23:14:00
7346,9,Foggy,Moderate,2024-07-12 19:18:00
7347,9,Snowy,Moderate,2024-03-08 18:43:00
7348,15,Rainy,Heavy,2022-08-01 09:19:00
7349,14,Snowy,Light,2023-04-03 12:04:00
7350,1,Foggy,Heavy,2024-06-09 05:57:00
7351,13,Snowy,Moderate,2022-11-09 01:12:00
7352,12,Foggy,Light,2023-11-17 06:12:00
7353,13,Windy,Heavy,2023-03-11 07:44:00
7354,11,Foggy,Moderate,2023-04-03 13:51:00
7355,13,Snowy,Light,2022-08-27 01:24:00
7356,13,Rainy,Heavy,2022-07-20 19:54:00
7357,14,Foggy,Light,2022-11-05 01:31:00
7358,10,Foggy,Moderate,2022-08-26 04:47:00
7359,13,Rainy,Light,2023-05-18 11:51:00
7360,7,Snowy,Heavy,2024-07-02 11:18:00
7361,8,Rainy,Heavy,2022-01-13 18:20:00
7362,10,Windy,Moderate,2024-05-26 03:37:00
7363,2,Rainy,Light,2022-02-01 09:37:00
7364,3,Rainy,Moderate,2023-07-11 10:07:00
7365,4,Snowy,Heavy,2022-08-05 16:33:00
7366,6,Snowy,Light,2024-06-17 18:46:00
7367,1,Snowy,Heavy,2023-01-06 06:26:00
7368,8,Clear,Heavy,2024-01-21 05:38:00
7369,11,Clear,Moderate,2022-01-09 02:04:00
7370,15,Windy,Heavy,2022-05-04 10:20:00
7371,14,Rainy,Heavy,2023-04-19 02:25:00
7372,12,Rainy,Light,2024-11-16 22:55:00
7373,2,Snowy,Light,2024-07-14 16:28:00
7374,2,Foggy,Heavy,2022-08-20 02:39:00
7375,3,Foggy,Light,2024-12-06 02:49:00
7376,7,Foggy,Heavy,2022-06-26 16:43:00
7377,13,Foggy,Light,2024-05-21 05:12:00
7378,11,Foggy,Light,2024-03-22 12:05:00
7379,14,Clear,Light,2023-09-06 09:42:00
7380,15,Clear,Heavy,2023-11-11 15:23:00
7381,4,Foggy,Light,2022-06-03 11:16:00
7382,5,Clear,Light,2024-11-20 06:15:00
7383,15,Snowy,Light,2023-07-04 22:18:00
7384,11,Snowy,Moderate,2024-11-30 02:26:00
7385,4,Snowy,Heavy,2023-12-26 01:17:00
7386,14,Foggy,Moderate,2023-08-18 10:33:00
7387,5,Windy,Heavy,2022-01-20 08:46:00
7388,4,Clear,Light,2023-09-24 23:49:00
7389,11,Foggy,Heavy,2024-11-16 21:48:00
7390,14,Snowy,Heavy,2022-08-27 07:39:00
7391,4,Foggy,Moderate,2022-04-15 18:06:00
7392,2,Foggy,Light,2022-06-20 23:50:00
7393,12,Snowy,Moderate,2023-08-17 00:35:00
7394,10,Foggy,Light,2024-03-08 13:22:00
7395,12,Clear,Heavy,2022-07-29 22:47:00
7396,10,Rainy,Light,2023-12-07 01:47:00
7397,13,Clear,Moderate,2022-07-20 10:09:00
7398,3,Clear,Moderate,2023-11-04 07:46:00
7399,1,Rainy,Heavy,2024-07-16 08:18:00
7400,5,Snowy,Light,2024-12-16 14:24:00
7401,15,Foggy,Heavy,2023-11-30 22:34:00
7402,7,Foggy,Heavy,2023-08-06 18:16:00
7403,12,Foggy,Moderate,2022-10-09 08:33:00
7404,1,Windy,Heavy,2024-05-09 02:18:00
7405,4,Rainy,Heavy,2024-04-29 10:48:00
7406,8,Rainy,Light,2024-05-07 20:06:00
7407,13,Foggy,Moderate,2022-07-31 06:18:00
7408,8,Rainy,Moderate,2024-05-04 14:36:00
7409,14,Clear,Heavy,2024-11-15 05:45:00
7410,12,Clear,Heavy,2022-07-28 07:00:00
7411,3,Snowy,Heavy,2024-02-29 05:06:00
7412,12,Foggy,Moderate,2024-05-26 03:57:00
7413,13,Snowy,Heavy,2022-04-12 07:52:00
7414,12,Rainy,Heavy,2022-01-03 01:46:00
7415,6,Clear,Heavy,2022-11-23 04:03:00
7416,10,Windy,Heavy,2024-07-28 06:39:00
7417,13,Foggy,Moderate,2024-11-09 10:55:00
7418,3,Snowy,Light,2023-06-13 21:19:00
7419,10,Windy,Moderate,2023-08-12 03:18:00
7420,14,Windy,Light,2023-10-18 06:15:00
7421,2,Snowy,Heavy,2022-09-27 21:53:00
7422,9,Windy,Light,2024-12-11 21:35:00
7423,14,Rainy,Moderate,2022-04-08 04:54:00
7424,1,Windy,Moderate,2022-10-13 01:24:00
7425,7,Snowy,Moderate,2023-09-10 05:49:00
7426,7,Clear,Light,2023-12-14 18:10:00
7427,11,Windy,Light,2023-01-09 23:03:00
7428,10,Rainy,Moderate,2022-06-14 04:35:00
7429,9,Snowy,Light,2022-01-07 14:07:00
7430,4,Foggy,Heavy,2024-07-22 16:14:00
7431,13,Foggy,Light,2024-09-11 11:32:00
7432,11,Clear,Moderate,2024-02-26 09:16:00
7433,2,Rainy,Moderate,2024-03-05 14:20:00
7434,5,Windy,Light,2024-04-08 08:44:00
7435,13,Rainy,Heavy,2022-03-30 04:47:00
7436,5,Clear,Moderate,2024-01-07 22:03:00
7437,5,Rainy,Moderate,2023-02-11 07:50:00
7438,8,Snowy,Moderate,2022-04-21 04:20:00
7439,7,Rainy,Heavy,2024-06-27 11:00:00
7440,3,Snowy,Light,2023-01-11 09:22:00
7441,8,Windy,Light,2024-09-28 17:11:00
7442,14,Clear,Light,2023-06-11 09:00:00
7443,6,Rainy,Heavy,2024-07-24 05:18:00
7444,5,Clear,Moderate,2023-09-17 05:10:00
7445,10,Rainy,Moderate,2023-08-16 19:47:00
7446,8,Rainy,Moderate,2024-12-01 23:00:00
7447,10,Clear,Moderate,2023-09-24 09:11:00
7448,4,Rainy,Heavy,2024-07-25 23:15:00
7449,8,Clear,Heavy,2022-06-04 11:41:00
7450,10,Clear,Moderate,2022-01-27 18:23:00
7451,7,Snowy,Light,2023-04-24 23:08:00
7452,7,Rainy,Moderate,2023-04-24 21:48:00
7453,2,Clear,Heavy,2024-08-10 20:25:00
7454,7,Clear,Heavy,2024-10-29 15:51:00
7455,10,Clear,Moderate,2022-05-15 23:24:00
7456,13,Snowy,Moderate,2024-09-07 06:18:00
7457,15,Windy,Light,2024-08-29 20:50:00
7458,10,Clear,Light,2022-12-15 00:53:00
7459,4,Rainy,Heavy,2024-06-24 15:41:00
7460,10,Windy,Heavy,2022-01-21 08:52:00
7461,4,Rainy,Light,2022-08-24 11:29:00
7462,14,Foggy,Heavy,2023-11-10 10:01:00
7463,8,Rainy,Light,2023-03-22 16:37:00
7464,2,Rainy,Heavy,2022-09-21 18:38:00
7465,15,Foggy,Light,2023-03-17 22:18:00
7466,2,Rainy,Light,2022-08-06 02:51:00
7467,2,Rainy,Light,2024-07-05 19:28:00
7468,13,Windy,Moderate,2023-03-21 22:58:00
7469,14,Clear,Heavy,2023-09-30 05:50:00
7470,8,Foggy,Light,2022-06-29 06:04:00
7471,12,Foggy,Light,2024-07-06 06:25:00
7472,11,Foggy,Heavy,2023-07-04 16:08:00
7473,5,Clear,Light,2022-06-08 16:40:00
7474,4,Windy,Heavy,2022-07-08 04:22:00
7475,2,Foggy,Heavy,2022-08-16 19:00:00
7476,8,Clear,Light,2023-09-07 12:34:00
7477,9,Clear,Heavy,2024-09-09 17:48:00
7478,11,Snowy,Heavy,2024-06-17 08:45:00
7479,7,Clear,Light,2022-05-26 09:16:00
7480,12,Windy,Moderate,2022-05-16 08:36:00
7481,7,Rainy,Light,2022-05-09 14:05:00
7482,9,Clear,Heavy,2024-01-20 17:34:00
7483,13,Foggy,Light,2022-10-25 18:27:00
7484,13,Windy,Heavy,2023-03-29 20:09:00
7485,12,Snowy,Heavy,2023-06-07 21:39:00
7486,7,Foggy,Light,2022-10-09 05:04:00
7487,14,Snowy,Heavy,2023-09-24 13:18:00
7488,2,Windy,Moderate,2023-01-02 06:26:00
7489,3,Windy,Heavy,2023-11-10 06:13:00
7490,6,Foggy,Moderate,2022-11-22 04:45:00
7491,10,Foggy,Moderate,2022-11-12 15:48:00
7492,1,Windy,Heavy,2022-03-04 07:41:00
7493,2,Clear,Moderate,2022-04-17 14:18:00
7494,1,Snowy,Moderate,2023-05-10 17:27:00
7495,9,Rainy,Light,2024-02-22 06:47:00
7496,3,Foggy,Light,2022-06-04 18:06:00
7497,12,Clear,Heavy,2024-03-18 09:53:00
7498,11,Clear,Light,2022-01-02 20:11:00
7499,3,Clear,Light,2024-02-28 06:55:00
7500,12,Foggy,Light,2022-10-07 05:19:00
7501,7,Clear,Light,2022-08-24 08:18:00
7502,4,Rainy,Moderate,2022-01-04 21:17:00
7503,5,Rainy,Heavy,2022-10-22 00:24:00
7504,5,Clear,Heavy,2024-07-29 21:32:00
7505,6,Rainy,Moderate,2023-01-09 01:30:00
7506,15,Clear,Light,2022-01-31 15:05:00
7507,10,Clear,Heavy,2022-10-23 01:42:00
7508,15,Clear,Moderate,2022-10-16 11:03:00
7509,9,Snowy,Heavy,2024-10-05 12:31:00
7510,7,Snowy,Heavy,2022-01-10 16:04:00
7511,7,Rainy,Moderate,2023-04-06 22:59:00
7512,14,Foggy,Heavy,2021-12-28 22:28:00
7513,6,Snowy,Heavy,2022-02-01 00:51:00
7514,3,Clear,Light,2023-01-04 17:29:00
7515,2,Windy,Moderate,2022-12-14 14:30:00
7516,7,Clear,Moderate,2022-03-12 17:51:00
7517,15,Rainy,Moderate,2024-03-08 07:25:00
7518,13,Foggy,Moderate,2022-01-08 10:28:00
7519,12,Windy,Light,2022-02-05 01:58:00
7520,8,Rainy,Heavy,2022-05-03 03:09:00
7521,5,Snowy,Light,2023-05-12 17:23:00
7522,13,Clear,Moderate,2024-11-16 15:59:00
7523,11,Snowy,Moderate,2022-10-06 09:30:00
7524,4,Snowy,Heavy,2024-06-01 16:32:00
7525,1,Clear,Light,2022-08-01 05:12:00
7526,8,Snowy,Moderate,2023-06-19 22:05:00
7527,2,Clear,Moderate,2024-01-03 15:42:00
7528,1,Snowy,Moderate,2022-08-05 10:57:00
7529,13,Rainy,Light,2022-11-14 13:26:00
7530,5,Snowy,Heavy,2022-06-03 16:27:00
7531,9,Clear,Moderate,2024-09-07 21:18:00
7532,1,Rainy,Light,2023-01-15 23:39:00
7533,12,Foggy,Heavy,2023-09-12 22:53:00
7534,2,Snowy,Moderate,2023-08-18 15:40:00
7535,3,Rainy,Moderate,2023-07-18 18:13:00
7536,10,Snowy,Light,2022-12-30 10:18:00
7537,8,Foggy,Heavy,2023-06-26 08:40:00
7538,11,Snowy,Moderate,2024-04-26 22:50:00
7539,10,Windy,Moderate,2024-01-14 07:57:00
7540,3,Rainy,Heavy,2024-07-29 20:10:00
7541,10,Clear,Heavy,2023-09-03 22:46:00
7542,4,Foggy,Heavy,2024-03-02 22:46:00
7543,14,Foggy,Heavy,2022-07-09 00:13:00
7544,1,Foggy,Moderate,2024-06-15 16:27:00
7545,7,Snowy,Heavy,2024-07-03 07:32:00
7546,3,Rainy,Light,2023-10-02 14:38:00
7547,9,Snowy,Moderate,2022-09-06 23:52:00
7548,12,Windy,Light,2022-03-10 22:25:00
7549,10,Rainy,Light,2023-03-11 15:28:00
7550,5,Clear,Heavy,2022-05-03 16:06:00
7551,2,Rainy,Moderate,2024-03-31 05:22:00
7552,7,Clear,Light,2023-10-13 14:41:00
7553,15,Rainy,Moderate,2022-05-06 12:42:00
7554,13,Snowy,Light,2023-02-07 17:09:00
7555,2,Rainy,Light,2024-09-27 20:18:00
7556,14,Clear,Heavy,2023-01-24 12:19:00
7557,2,Windy,Heavy,2024-07-30 02:27:00
7558,8,Rainy,Heavy,2022-11-20 20:20:00
7559,2,Windy,Light,2023-07-22 12:07:00
7560,6,Rainy,Heavy,2022-04-25 00:41:00
7561,4,Snowy,Heavy,2022-08-12 02:21:00
7562,2,Snowy,Light,2024-08-27 06:40:00
7563,13,Windy,Light,2023-03-16 22:20:00
7564,2,Snowy,Moderate,2023-09-17 03:24:00
7565,2,Rainy,Heavy,2024-05-22 07:10:00
7566,7,Snowy,Light,2023-12-26 08:49:00
7567,5,Windy,Light,2024-10-22 00:20:00
7568,9,Foggy,Heavy,2022-03-03 01:41:00
7569,5,Snowy,Moderate,2023-07-14 14:21:00
7570,14,Foggy,Light,2022-10-06 07:05:00
7571,11,Rainy,Heavy,2023-11-15 10:09:00
7572,9,Windy,Light,2024-04-14 04:28:00
7573,1,Rainy,Heavy,2022-08-02 13:55:00
7574,5,Rainy,Moderate,2023-01-20 09:41:00
7575,5,Clear,Moderate,2023-09-11 06:59:00
7576,6,Rainy,Light,2024-03-23 23:40:00
7577,8,Snowy,Heavy,2024-10-05 00:30:00
7578,14,Clear,Heavy,2023-09-02 22:41:00
7579,7,Clear,Moderate,2024-03-09 23:29:00
7580,15,Rainy,Heavy,2024-11-29 14:21:00
7581,1,Snowy,Light,2022-04-15 01:14:00
7582,10,Clear,Moderate,2022-01-09 14:27:00
7583,14,Clear,Heavy,2022-08-25 21:55:00
7584,6,Foggy,Heavy,2022-02-03 22:30:00
7585,4,Windy,Heavy,2024-10-06 09:14:00
7586,14,Windy,Light,2022-11-04 20:47:00
7587,15,Snowy,Heavy,2022-01-19 10:53:00
7588,2,Rainy,Light,2022-01-26 02:10:00
7589,7,Rainy,Heavy,2023-04-26 13:08:00
7590,10,Snowy,Light,2023-11-28 04:04:00
7591,9,Rainy,Light,2024-08-17 07:57:00
7592,8,Snowy,Light,2023-04-09 09:15:00
7593,10,Snowy,Light,2023-08-01 04:03:00
7594,1,Rainy,Heavy,2024-01-13 03:49:00
