MetricID,ShipmentID,CustomerSatisfaction
23892,8028,5
23893,8028,2
23894,8028,1
23895,8029,4
23896,8029,1
23897,8030,5
23898,8030,1
23899,8031,1
23900,8031,3
23901,8032,2
23902,8032,5
23903,8033,2
23904,8033,5
23905,8033,1
23906,8033,2
23907,8033,3
23908,8034,1
23909,8034,3
23910,8034,3
23911,8034,1
23912,8035,3
23913,8035,2
23914,8035,1
23915,8035,2
23916,8035,2
23917,8036,5
23918,8036,5
23919,8036,1
23920,8036,3
23921,8037,5
23922,8037,4
23923,8037,1
23924,8038,4
23925,8039,2
23926,8039,4
23927,8039,4
23928,8039,5
23929,8039,4
23930,8040,3
23931,8041,4
23932,8041,4
23933,8041,2
23934,8042,1
23935,8042,2
23936,8043,1
23937,8043,2
23938,8043,3
23939,8043,4
23940,8043,4
23941,8044,4
23942,8044,2
23943,8044,3
23944,8045,1
23945,8045,4
23946,8045,2
23947,8045,1
23948,8046,2
23949,8046,5
23950,8047,3
23951,8047,1
23952,8047,3
23953,8047,2
23954,8047,3
23955,8048,4
23956,8048,4
23957,8049,1
23958,8049,5
23959,8049,2
23960,8049,5
23961,8049,5
23962,8050,5
23963,8050,2
23964,8050,2
23965,8050,3
23966,8051,4
23967,8051,1
23968,8051,2
23969,8051,4
23970,8052,1
23971,8052,2
23972,8052,4
23973,8053,1
23974,8053,5
23975,8053,2
23976,8053,2
23977,8054,4
23978,8054,2
23979,8054,2
23980,8054,3
23981,8055,5
23982,8055,4
23983,8056,3
23984,8057,1
23985,8057,3
23986,8057,1
23987,8058,2
23988,8059,3
23989,8060,1
23990,8060,5
23991,8060,2
23992,8061,5
23993,8061,3
23994,8062,1
23995,8063,2
23996,8063,5
23997,8063,3
23998,8064,2
23999,8064,1
24000,8064,5
24001,8064,1
24002,8064,2
24003,8065,5
24004,8065,3
24005,8065,5
24006,8065,1
24007,8065,4
24008,8066,2
24009,8067,3
24010,8067,1
24011,8067,2
24012,8067,1
24013,8067,4
24014,8068,4
24015,8069,1
24016,8069,2
24017,8069,4
24018,8069,1
24019,8069,2
24020,8070,4
24021,8070,2
24022,8071,2
24023,8072,4
24024,8072,3
24025,8072,3
24026,8072,4
24027,8073,4
24028,8073,2
24029,8073,4
24030,8073,5
24031,8073,2
24032,8074,4
24033,8074,2
24034,8075,2
24035,8075,5
24036,8076,1
24037,8076,3
24038,8077,4
24039,8077,2
24040,8077,2
24041,8077,3
24042,8078,1
24043,8078,1
24044,8078,2
24045,8079,4
24046,8079,1
24047,8080,4
24048,8080,4
24049,8080,5
24050,8080,1
24051,8080,3
24052,8081,4
24053,8081,1
24054,8081,3
24055,8081,4
24056,8081,1
24057,8082,2
24058,8082,1
24059,8082,2
24060,8082,3
24061,8082,5
24062,8083,2
24063,8083,1
24064,8083,4
24065,8083,3
24066,8083,2
24067,8084,2
24068,8084,5
24069,8085,5
24070,8086,5
24071,8086,1
24072,8086,5
24073,8086,5
24074,8086,5
24075,8087,1
24076,8087,1
24077,8087,1
24078,8087,1
24079,8087,5
24080,8088,1
24081,8088,4
24082,8089,2
24083,8089,1
24084,8090,5
24085,8091,1
24086,8092,2
24087,8093,5
24088,8093,1
24089,8094,5
24090,8094,4
24091,8094,3
24092,8095,4
24093,8095,1
24094,8096,5
24095,8097,3
24096,8097,2
24097,8097,3
24098,8097,1
24099,8098,1
24100,8098,3
24101,8098,2
24102,8098,3
24103,8098,4
24104,8099,1
24105,8099,3
24106,8100,2
24107,8101,4
24108,8101,3
24109,8102,3
24110,8102,5
24111,8102,2
24112,8102,1
24113,8103,1
24114,8103,5
24115,8103,4
24116,8103,1
24117,8104,5
24118,8105,5
24119,8105,2
24120,8105,5
24121,8106,5
24122,8106,1
24123,8107,4
24124,8107,3
24125,8107,1
24126,8107,4
24127,8108,2
24128,8108,4
24129,8108,4
24130,8108,1
24131,8108,3
24132,8109,4
24133,8109,4
24134,8109,5
24135,8110,1
24136,8111,3
24137,8111,5
24138,8111,1
24139,8112,3
24140,8113,2
24141,8114,1
24142,8114,4
24143,8114,5
24144,8114,3
24145,8114,5
24146,8115,2
24147,8115,5
24148,8115,4
24149,8116,1
24150,8116,4
24151,8116,4
24152,8117,2
24153,8117,3
24154,8117,5
24155,8118,2
24156,8118,5
24157,8118,2
24158,8118,2
24159,8118,5
24160,8119,3
24161,8119,4
24162,8119,4
24163,8119,3
24164,8119,3
24165,8120,4
24166,8121,1
24167,8121,2
24168,8121,3
24169,8121,5
24170,8122,3
24171,8122,3
24172,8123,3
24173,8124,1
24174,8124,1
24175,8124,4
24176,8125,2
24177,8125,4
24178,8125,4
24179,8126,5
24180,8127,3
24181,8127,5
24182,8127,5
24183,8127,4
24184,8128,1
24185,8128,3
24186,8128,4
24187,8128,1
24188,8129,1
24189,8129,2
24190,8129,4
24191,8130,1
24192,8130,4
24193,8131,2
24194,8131,3
24195,8131,1
24196,8131,2
24197,8131,2
24198,8132,3
24199,8132,4
24200,8132,4
24201,8133,5
24202,8133,3
24203,8134,1
24204,8134,2
24205,8134,1
24206,8134,3
24207,8134,1
24208,8135,3
24209,8136,2
24210,8137,2
24211,8137,3
24212,8137,1
24213,8138,3
24214,8138,1
24215,8138,1
24216,8138,1
24217,8138,5
24218,8139,2
24219,8140,4
24220,8140,5
24221,8140,3
24222,8141,5
24223,8141,2
24224,8141,5
24225,8142,4
24226,8142,4
24227,8142,2
24228,8142,1
24229,8143,5
24230,8144,5
24231,8144,5
24232,8145,2
24233,8145,4
24234,8145,4
24235,8145,2
24236,8145,1
24237,8146,3
24238,8146,1
24239,8146,1
24240,8146,5
24241,8147,5
24242,8147,2
24243,8147,3
24244,8147,2
24245,8148,1
24246,8149,1
24247,8149,3
24248,8149,2
24249,8149,1
24250,8150,4
24251,8150,2
24252,8150,4
24253,8150,1
24254,8151,3
24255,8151,3
24256,8151,5
24257,8151,4
24258,8151,1
24259,8152,1
24260,8152,4
24261,8152,2
24262,8152,4
24263,8153,2
24264,8153,2
24265,8153,5
24266,8153,3
24267,8153,1
24268,8154,3
24269,8154,1
24270,8155,5
24271,8155,4
24272,8155,4
24273,8156,3
24274,8157,3
24275,8158,4
24276,8158,4
24277,8159,3
24278,8159,3
24279,8160,2
24280,8161,3
24281,8161,1
24282,8161,3
24283,8161,3
24284,8161,1
24285,8162,3
24286,8163,4
24287,8163,1
24288,8163,1
24289,8163,4
24290,8163,1
24291,8164,4
24292,8164,4
24293,8164,2
24294,8164,2
24295,8165,2
24296,8165,2
24297,8165,3
24298,8166,5
24299,8166,3
24300,8167,2
24301,8167,5
24302,8168,3
24303,8168,5
24304,8168,3
24305,8168,2
24306,8168,5
24307,8169,3
24308,8169,2
24309,8169,4
24310,8170,3
24311,8170,4
24312,8170,5
24313,8170,5
24314,8170,5
24315,8171,3
24316,8171,3
24317,8171,5
24318,8172,2
24319,8172,3
24320,8172,1
24321,8172,2
24322,8172,5
24323,8173,1
24324,8173,1
24325,8173,4
24326,8173,4
24327,8173,4
24328,8174,5
24329,8175,5
24330,8176,2
24331,8176,5
24332,8176,2
24333,8176,5
24334,8177,5
24335,8177,3
24336,8178,2
24337,8178,3
24338,8178,2
24339,8178,5
24340,8178,2
24341,8179,4
24342,8179,1
24343,8180,2
24344,8180,5
24345,8180,2
24346,8181,3
24347,8181,1
24348,8181,4
24349,8182,1
24350,8182,1
24351,8182,4
24352,8182,3
24353,8183,3
24354,8183,4
24355,8183,5
24356,8183,5
24357,8183,1
24358,8184,5
24359,8184,1
24360,8184,3
24361,8184,3
24362,8184,2
24363,8185,3
24364,8186,2
24365,8187,2
24366,8187,4
24367,8187,2
24368,8187,5
24369,8187,1
24370,8188,2
24371,8189,2
24372,8189,1
24373,8189,1
24374,8190,5
24375,8190,3
24376,8190,1
24377,8190,3
24378,8191,3
24379,8191,2
24380,8191,1
24381,8191,1
24382,8192,3
24383,8192,5
24384,8192,1
24385,8192,1
24386,8193,1
24387,8193,5
24388,8193,2
24389,8193,3
24390,8194,1
24391,8194,4
24392,8194,3
24393,8194,3
24394,8195,2
24395,8195,1
24396,8196,3
24397,8196,2
24398,8196,2
24399,8196,5
24400,8197,5
24401,8197,4
24402,8197,1
24403,8197,5
24404,8197,4
24405,8198,4
24406,8198,2
24407,8198,5
24408,8199,3
24409,8199,5
24410,8199,5
24411,8199,1
24412,8200,5
24413,8200,3
24414,8200,2
24415,8200,5
24416,8200,2
24417,8201,5
24418,8201,2
24419,8201,2
24420,8201,5
24421,8202,2
24422,8202,3
24423,8202,3
24424,8202,1
24425,8202,1
24426,8203,2
24427,8203,3
24428,8203,4
24429,8204,5
24430,8204,4
24431,8204,3
24432,8204,1
24433,8204,4
24434,8205,5
24435,8205,3
24436,8205,4
24437,8205,4
24438,8206,5
24439,8206,3
24440,8206,5
24441,8207,4
24442,8207,4
24443,8207,1
24444,8207,1
24445,8207,3
24446,8208,4
24447,8208,3
24448,8208,2
24449,8208,3
24450,8209,5
24451,8209,4
24452,8210,1
24453,8210,3
24454,8210,2
24455,8211,4
24456,8212,4
24457,8212,3
24458,8212,1
24459,8212,3
24460,8213,5
24461,8213,1
24462,8214,4
24463,8215,2
24464,8215,5
24465,8215,4
24466,8215,5
24467,8215,4
24468,8216,5
24469,8216,3
24470,8216,3
24471,8217,1
24472,8217,5
24473,8217,1
24474,8217,2
24475,8217,4
24476,8218,3
24477,8219,5
24478,8219,1
24479,8220,5
24480,8221,3
24481,8221,1
24482,8221,3
24483,8222,4
24484,8222,1
24485,8223,5
24486,8223,4
24487,8223,1
24488,8224,2
24489,8224,3
24490,8225,4
24491,8225,3
24492,8226,5
24493,8226,1
24494,8226,2
24495,8226,3
24496,8227,2
24497,8227,4
24498,8227,1
24499,8227,3
24500,8227,5
24501,8228,5
24502,8228,5
24503,8229,4
24504,8229,5
24505,8229,3
24506,8229,2
24507,8230,1
24508,8230,4
24509,8230,2
24510,8230,3
24511,8230,4
24512,8231,5
24513,8231,4
24514,8231,4
24515,8231,5
24516,8231,3
24517,8232,3
24518,8232,4
24519,8232,4
24520,8233,4
24521,8233,2
24522,8233,3
24523,8234,5
24524,8234,1
24525,8234,5
24526,8234,1
24527,8234,4
24528,8235,1
24529,8235,4
24530,8235,1
24531,8235,4
24532,8235,4
24533,8236,5
24534,8237,2
24535,8237,2
24536,8238,4
24537,8238,5
24538,8238,1
24539,8238,1
24540,8238,5
24541,8239,2
24542,8239,5
24543,8239,4
24544,8240,1
24545,8240,1
24546,8240,5
24547,8240,1
24548,8241,5
24549,8241,2
24550,8241,4
24551,8242,2
24552,8242,1
24553,8243,4
24554,8243,1
24555,8243,5
24556,8244,4
24557,8244,2
24558,8245,2
24559,8245,3
24560,8245,5
24561,8245,2
24562,8245,3
24563,8246,2
24564,8246,1
24565,8247,2
24566,8247,4
24567,8247,2
24568,8248,3
24569,8248,4
24570,8248,2
24571,8248,1
24572,8249,1
24573,8249,2
24574,8249,3
24575,8249,2
24576,8249,4
24577,8250,5
24578,8250,4
24579,8250,2
24580,8251,4
24581,8251,1
24582,8251,1
24583,8251,1
24584,8252,1
24585,8253,3
24586,8253,1
24587,8254,3
24588,8254,2
24589,8254,4
24590,8254,5
24591,8255,4
24592,8255,3
24593,8256,3
24594,8256,4
24595,8257,1
24596,8258,1
24597,8258,4
24598,8258,1
24599,8258,3
24600,8258,5
24601,8259,1
24602,8259,1
24603,8259,4
24604,8259,5
24605,8260,3
24606,8261,4
24607,8261,3
24608,8261,3
24609,8262,1
24610,8262,3
24611,8262,1
24612,8262,2
24613,8263,3
24614,8263,3
24615,8263,4
24616,8263,3
24617,8263,1
24618,8264,2
24619,8264,3
24620,8264,2
24621,8265,4
24622,8265,3
24623,8265,4
24624,8265,5
24625,8265,2
24626,8266,1
24627,8267,3
24628,8267,2
24629,8267,1
24630,8267,2
24631,8267,2
24632,8268,5
24633,8268,2
24634,8269,5
24635,8270,3
24636,8270,5
24637,8270,1
24638,8271,2
24639,8271,4
24640,8272,4
24641,8273,2
24642,8274,2
24643,8275,3
24644,8275,2
24645,8276,4
24646,8276,3
24647,8276,5
24648,8276,1
24649,8277,1
24650,8277,1
24651,8278,2
24652,8278,4
24653,8278,3
24654,8278,1
24655,8279,5
24656,8279,5
24657,8279,4
24658,8280,2
24659,8281,5
24660,8281,4
24661,8281,5
24662,8282,2
24663,8282,4
24664,8283,1
24665,8284,2
24666,8284,3
24667,8284,4
24668,8284,2
24669,8285,3
24670,8285,3
24671,8286,2
24672,8286,2
24673,8287,2
24674,8287,5
24675,8287,3
24676,8287,4
24677,8288,4
24678,8288,2
24679,8289,3
24680,8289,1
24681,8289,3
24682,8289,4
24683,8290,1
24684,8290,5
24685,8291,1
24686,8291,5
24687,8291,5
24688,8291,3
24689,8292,5
24690,8292,1
24691,8293,3
24692,8294,1
24693,8294,1
24694,8295,4
24695,8295,1
24696,8296,1
24697,8296,5
24698,8297,1
24699,8297,2
24700,8297,1
24701,8298,2
24702,8298,5
24703,8298,5
24704,8298,1
24705,8298,1
24706,8299,1
24707,8299,5
24708,8299,4
24709,8300,3
24710,8300,4
24711,8300,3
24712,8300,1
24713,8300,4
24714,8301,1
24715,8302,5
24716,8302,3
24717,8302,1
24718,8302,1
24719,8302,1
24720,8303,4
24721,8303,4
24722,8303,4
24723,8303,4
24724,8304,4
24725,8305,4
24726,8305,2
24727,8305,2
24728,8305,3
24729,8306,4
24730,8306,1
24731,8306,4
24732,8307,3
24733,8307,3
24734,8307,5
24735,8308,3
24736,8309,1
24737,8309,2
24738,8309,2
24739,8309,1
24740,8309,3
24741,8310,2
24742,8310,4
24743,8310,1
24744,8311,5
24745,8311,5
24746,8311,2
24747,8311,4
24748,8312,3
24749,8312,3
24750,8312,3
24751,8313,1
24752,8314,2
24753,8315,5
24754,8315,5
24755,8315,1
24756,8316,1
24757,8317,1
24758,8317,5
24759,8318,2
24760,8318,1
24761,8318,5
24762,8318,5
24763,8319,1
24764,8319,4
24765,8319,2
24766,8319,2
24767,8320,2
24768,8320,5
24769,8320,3
24770,8320,3
24771,8321,5
24772,8321,1
24773,8321,4
24774,8321,2
24775,8322,1
24776,8322,4
24777,8322,3
24778,8322,3
24779,8323,2
24780,8323,3
24781,8323,4
24782,8324,1
24783,8324,5
24784,8325,2
24785,8325,4
24786,8325,4
24787,8325,5
24788,8325,3
24789,8326,1
24790,8326,5
24791,8326,3
24792,8327,4
24793,8327,5
24794,8328,3
24795,8328,1
24796,8328,5
24797,8328,5
24798,8329,2
24799,8329,2
24800,8330,4
24801,8331,5
24802,8331,2
24803,8331,5
24804,8331,3
24805,8332,5
24806,8332,4
24807,8333,3
24808,8333,1
24809,8334,1
24810,8334,1
24811,8334,4
24812,8335,3
24813,8335,1
24814,8335,4
24815,8335,1
24816,8335,3
24817,8336,5
24818,8336,2
24819,8336,2
24820,8336,3
24821,8337,1
24822,8337,1
24823,8337,5
24824,8337,2
24825,8338,1
24826,8338,1
24827,8338,4
24828,8339,2
24829,8339,1
24830,8340,3
24831,8340,5
24832,8341,1
24833,8341,4
24834,8342,5
24835,8343,2
24836,8343,3
24837,8343,4
24838,8343,1
24839,8344,2
24840,8344,1
24841,8344,2
24842,8345,3
24843,8345,5
24844,8346,2
24845,8346,5
24846,8346,3
24847,8346,3
24848,8347,3
24849,8347,1
24850,8347,5
24851,8348,4
24852,8349,2
24853,8350,3
24854,8350,3
24855,8350,3
24856,8351,1
24857,8351,5
24858,8352,2
24859,8352,4
24860,8352,1
24861,8353,2
24862,8353,2
24863,8354,2
24864,8354,3
24865,8355,4
24866,8355,4
24867,8355,2
24868,8355,3
24869,8356,1
24870,8357,1
24871,8357,3
24872,8358,5
24873,8359,2
24874,8359,3
24875,8360,5
24876,8360,5
24877,8360,3
24878,8360,2
24879,8361,2
24880,8361,4
24881,8361,4
24882,8362,5
24883,8363,5
24884,8363,2
24885,8363,1
24886,8364,4
24887,8364,4
24888,8364,4
24889,8364,3
24890,8365,1
24891,8365,2
24892,8365,1
24893,8366,1
24894,8366,1
24895,8367,5
24896,8367,4
24897,8368,5
24898,8369,3
24899,8369,4
24900,8369,1
24901,8369,1
24902,8370,5
24903,8370,5
24904,8370,5
24905,8370,2
24906,8371,3
24907,8371,5
24908,8371,3
24909,8372,5
24910,8372,2
24911,8372,3
24912,8373,5
24913,8373,2
24914,8373,1
24915,8373,1
24916,8374,2
24917,8374,2
24918,8375,3
24919,8376,2
24920,8376,1
24921,8377,2
24922,8377,2
24923,8378,1
24924,8378,2
24925,8379,1
24926,8379,2
24927,8379,1
24928,8380,1
24929,8380,5
24930,8380,4
24931,8381,5
24932,8381,2
24933,8381,3
24934,8381,2
24935,8382,4
24936,8382,4
24937,8382,5
24938,8382,4
24939,8383,2
24940,8383,5
24941,8383,4
24942,8383,5
24943,8383,1
24944,8384,5
24945,8384,1
24946,8385,5
24947,8385,2
24948,8385,3
24949,8386,4
24950,8386,4
24951,8386,2
24952,8386,4
24953,8386,5
24954,8387,5
24955,8388,1
24956,8388,1
24957,8388,2
24958,8389,3
24959,8389,2
24960,8389,1
24961,8389,3
24962,8390,3
24963,8390,3
24964,8390,1
24965,8390,5
24966,8391,4
24967,8391,1
24968,8392,1
24969,8392,2
24970,8392,5
24971,8393,5
24972,8394,2
24973,8394,5
24974,8394,4
24975,8394,2
24976,8395,2
24977,8395,1
24978,8395,4
24979,8395,1
24980,8396,3
24981,8396,5
24982,8396,1
24983,8396,1
24984,8396,2
24985,8397,2
24986,8397,4
24987,8397,1
24988,8397,3
24989,8398,1
24990,8398,4
24991,8398,1
24992,8398,3
24993,8399,2
24994,8399,3
24995,8399,3
24996,8399,2
24997,8400,3
24998,8400,5
24999,8400,1
25000,8401,1
25001,8401,1
25002,8402,3
25003,8402,1
25004,8402,5
25005,8402,5
25006,8402,4
25007,8403,2
25008,8403,4
25009,8403,4
25010,8403,4
25011,8404,4
25012,8405,5
25013,8405,1
25014,8405,5
25015,8405,1
25016,8405,3
25017,8406,3
25018,8406,1
25019,8406,1
25020,8406,2
25021,8407,4
25022,8407,1
25023,8407,1
25024,8407,4
25025,8407,5
25026,8408,1
25027,8409,2
25028,8410,4
25029,8411,1
25030,8411,5
25031,8411,3
25032,8411,3
25033,8411,2
25034,8412,2
25035,8412,5
25036,8412,5
25037,8413,3
25038,8413,3
25039,8413,3
25040,8413,1
25041,8413,3
25042,8414,1
25043,8415,5
25044,8416,5
25045,8417,5
25046,8417,5
25047,8417,4
25048,8417,2
25049,8417,5
25050,8418,1
25051,8418,3
25052,8419,3
25053,8419,1
25054,8419,1
25055,8419,1
25056,8420,4
25057,8420,5
25058,8421,1
25059,8422,2
25060,8423,2
25061,8423,5
25062,8424,5
25063,8425,4
25064,8425,5
25065,8425,2
25066,8425,1
25067,8426,2
25068,8426,5
25069,8427,3
25070,8427,5
25071,8427,1
25072,8427,4
25073,8428,4
25074,8429,1
25075,8429,2
25076,8429,1
25077,8429,4
25078,8429,2
25079,8430,1
25080,8430,2
25081,8430,2
25082,8430,3
25083,8430,1
25084,8431,3
25085,8431,2
25086,8431,4
25087,8432,5
25088,8432,3
25089,8432,4
25090,8433,2
25091,8434,4
25092,8434,5
25093,8434,4
25094,8434,5
25095,8435,4
25096,8436,2
25097,8437,3
25098,8437,5
25099,8438,5
25100,8438,1
25101,8438,4
25102,8438,1
25103,8439,3
25104,8439,2
25105,8439,5
25106,8439,4
25107,8440,5
25108,8440,5
25109,8440,1
25110,8440,5
25111,8441,4
25112,8442,3
25113,8442,3
25114,8442,4
25115,8442,4
25116,8443,1
25117,8443,5
25118,8443,4
25119,8443,3
25120,8444,3
25121,8445,5
25122,8445,2
25123,8445,4
25124,8445,2
25125,8445,4
25126,8446,5
25127,8447,3
25128,8447,2
25129,8447,1
25130,8448,1
25131,8448,1
25132,8449,5
25133,8449,3
25134,8449,1
25135,8449,4
25136,8450,5
25137,8450,4
25138,8450,4
25139,8450,2
25140,8451,1
25141,8451,1
25142,8452,2
25143,8452,5
25144,8452,5
25145,8452,2
25146,8452,3
25147,8453,5
25148,8453,1
25149,8454,4
25150,8455,3
25151,8455,1
25152,8455,3
25153,8456,1
25154,8456,3
25155,8457,4
25156,8457,4
25157,8457,4
25158,8457,1
25159,8457,1
25160,8458,4
25161,8459,1
25162,8459,3
25163,8459,2
25164,8459,2
25165,8460,5
25166,8460,1
25167,8461,5
25168,8461,3
25169,8461,3
25170,8461,2
25171,8461,1
25172,8462,1
25173,8462,5
25174,8462,2
25175,8463,1
25176,8463,2
25177,8464,2
25178,8464,5
25179,8465,5
25180,8465,1
25181,8465,5
25182,8465,3
25183,8466,5
25184,8466,2
25185,8466,5
25186,8466,2
25187,8467,1
25188,8467,1
25189,8467,1
25190,8467,2
25191,8468,3
25192,8468,1
25193,8468,4
25194,8469,1
25195,8469,5
25196,8469,2
25197,8469,5
25198,8470,5
25199,8470,5
25200,8471,5
25201,8472,2
25202,8473,4
25203,8473,3
25204,8474,2
25205,8474,5
25206,8474,2
25207,8474,5
25208,8474,5
25209,8475,3
25210,8475,5
25211,8475,5
25212,8476,4
25213,8476,5
25214,8477,2
25215,8477,3
25216,8477,3
25217,8478,3
25218,8478,4
25219,8479,2
25220,8479,1
25221,8480,5
25222,8480,4
25223,8481,1
25224,8481,3
25225,8482,4
25226,8482,5
25227,8482,4
25228,8482,2
25229,8483,3
25230,8483,4
25231,8484,5
25232,8484,3
25233,8485,1
25234,8485,4
25235,8485,5
25236,8486,2
25237,8487,3
25238,8487,5
25239,8487,1
25240,8488,3
25241,8488,3
25242,8488,1
25243,8489,1
25244,8489,2
25245,8489,4
25246,8490,5
25247,8490,4
25248,8491,4
25249,8491,1
25250,8491,5
25251,8492,2
25252,8492,1
25253,8492,4
25254,8493,2
25255,8493,3
25256,8493,2
25257,8493,4
25258,8493,5
25259,8494,2
25260,8494,4
25261,8494,5
25262,8495,2
25263,8495,5
25264,8495,2
25265,8496,2
25266,8496,4
25267,8496,4
25268,8497,1
25269,8497,3
25270,8497,3
25271,8498,3
25272,8498,4
25273,8498,2
25274,8498,2
25275,8499,4
25276,8499,3
25277,8500,2
25278,8500,2
25279,8500,2
25280,8500,3
25281,8500,1
25282,8501,5
25283,8501,2
25284,8501,2
25285,8501,1
25286,8501,5
25287,8502,1
25288,8503,5
25289,8503,4
25290,8503,3
25291,8504,4
25292,8504,2
25293,8504,3
25294,8504,4
25295,8504,5
25296,8505,3
25297,8506,5
25298,8506,5
25299,8507,2
25300,8507,4
25301,8508,3
25302,8508,4
25303,8509,1
25304,8509,5
25305,8509,1
25306,8510,4
25307,8510,4
25308,8510,5
25309,8510,2
25310,8510,2
25311,8511,5
25312,8511,4
25313,8511,3
25314,8511,2
25315,8512,3
25316,8512,2
25317,8513,1
25318,8514,1
25319,8515,2
25320,8515,4
25321,8515,2
25322,8515,3
25323,8516,1
25324,8517,5
25325,8517,4
25326,8517,4
25327,8517,3
25328,8517,5
25329,8518,1
25330,8518,5
25331,8518,2
25332,8518,4
25333,8519,3
25334,8519,1
25335,8520,4
25336,8520,5
25337,8520,2
25338,8521,5
25339,8521,5
25340,8521,5
25341,8521,4
25342,8521,1
25343,8522,5
25344,8522,1
25345,8522,4
25346,8522,1
25347,8523,2
25348,8523,3
25349,8523,4
25350,8523,5
25351,8523,4
25352,8524,3
25353,8525,1
25354,8525,2
25355,8525,3
25356,8525,3
25357,8525,4
25358,8526,1
25359,8526,4
25360,8526,2
25361,8527,1
25362,8527,3
25363,8528,3
25364,8528,4
25365,8529,1
25366,8529,2
25367,8529,3
25368,8529,3
25369,8530,5
25370,8530,2
25371,8531,3
25372,8531,3
25373,8531,4
25374,8531,5
25375,8532,3
25376,8532,4
25377,8532,4
25378,8533,4
25379,8533,3
25380,8533,4
25381,8533,1
25382,8533,3
25383,8534,3
25384,8534,3
25385,8534,3
25386,8535,2
25387,8535,1
25388,8535,2
25389,8535,5
25390,8536,5
25391,8536,1
25392,8537,3
25393,8537,2
25394,8537,1
25395,8538,4
25396,8538,4
25397,8538,4
25398,8538,3
25399,8539,5
25400,8539,2
25401,8539,3
25402,8539,2
25403,8539,3
25404,8540,3
25405,8540,3
25406,8541,1
25407,8541,1
25408,8541,3
25409,8541,2
25410,8541,3
25411,8542,1
25412,8543,3
25413,8543,3
25414,8543,5
25415,8544,5
25416,8545,1
25417,8545,1
25418,8545,4
25419,8545,4
25420,8546,1
25421,8546,1
25422,8546,5
25423,8546,1
25424,8546,1
25425,8547,4
25426,8547,1
25427,8548,4
25428,8548,4
25429,8548,1
25430,8549,4
25431,8549,5
25432,8549,5
25433,8549,5
25434,8549,2
25435,8550,4
25436,8550,2
25437,8550,4
25438,8550,2
25439,8550,2
25440,8551,4
25441,8551,5
25442,8551,5
25443,8551,5
25444,8551,2
25445,8552,1
25446,8552,3
25447,8552,5
25448,8552,1
25449,8553,2
25450,8553,1
25451,8553,4
25452,8554,1
25453,8554,1
25454,8555,5
25455,8555,1
25456,8555,1
25457,8555,4
25458,8556,1
25459,8557,3
25460,8557,3
25461,8557,2
25462,8557,4
25463,8558,3
25464,8558,5
25465,8559,1
25466,8559,1
25467,8559,5
25468,8560,4
25469,8561,3
25470,8561,2
25471,8562,4
25472,8562,5
25473,8562,2
25474,8562,3
25475,8562,3
25476,8563,1
25477,8563,4
25478,8563,3
25479,8563,4
25480,8564,4
25481,8565,5
25482,8565,3
25483,8565,5
25484,8566,3
25485,8566,1
25486,8566,2
25487,8566,2
25488,8567,2
25489,8567,3
25490,8567,3
25491,8567,3
25492,8567,1
25493,8568,3
25494,8569,2
25495,8570,5
25496,8571,5
25497,8572,4
25498,8572,2
25499,8572,1
25500,8573,5
25501,8573,1
25502,8573,2
25503,8573,1
25504,8574,5
25505,8574,5
25506,8575,3
25507,8575,2
25508,8575,3
25509,8576,5
25510,8576,2
25511,8576,4
25512,8577,4
25513,8577,4
25514,8577,4
25515,8578,5
25516,8578,1
25517,8578,3
25518,8578,3
25519,8579,4
25520,8579,5
25521,8579,2
25522,8579,2
25523,8579,4
25524,8580,3
25525,8580,3
25526,8580,3
25527,8580,4
25528,8580,2
25529,8581,3
25530,8581,4
25531,8581,5
25532,8582,4
25533,8582,2
25534,8582,1
25535,8582,3
25536,8582,2
25537,8583,4
25538,8583,3
25539,8583,3
25540,8584,2
25541,8584,5
25542,8584,4
25543,8584,1
25544,8585,3
25545,8585,5
25546,8585,5
25547,8586,2
25548,8586,4
25549,8586,1
25550,8586,4
25551,8587,4
25552,8587,1
25553,8588,2
25554,8588,2
25555,8588,2
25556,8588,4
25557,8589,4
25558,8589,1
25559,8589,4
25560,8589,2
25561,8590,4
25562,8591,4
25563,8592,2
25564,8592,2
25565,8592,2
25566,8592,2
25567,8592,2
25568,8593,3
25569,8593,2
25570,8593,2
25571,8593,3
25572,8593,4
25573,8594,3
25574,8594,3
25575,8594,3
25576,8595,4
25577,8595,2
25578,8595,3
25579,8595,1
25580,8595,4
25581,8596,5
25582,8596,2
25583,8596,4
25584,8596,5
25585,8597,2
25586,8597,4
25587,8597,5
25588,8597,4
25589,8598,5
25590,8598,3
25591,8599,5
25592,8599,3
25593,8599,2
25594,8599,2
25595,8599,4
25596,8600,3
25597,8600,3
25598,8600,1
25599,8600,3
25600,8600,2
25601,8601,3
25602,8601,3
25603,8601,1
25604,8601,4
25605,8602,2
25606,8602,1
25607,8603,1
25608,8603,3
25609,8603,4
25610,8603,2
25611,8603,3
25612,8604,5
25613,8604,3
25614,8604,1
25615,8604,3
25616,8604,5
25617,8605,4
25618,8605,2
25619,8606,4
25620,8606,5
25621,8606,3
25622,8606,4
25623,8606,2
25624,8607,3
25625,8607,4
25626,8607,3
25627,8607,2
25628,8608,3
25629,8608,1
25630,8608,2
25631,8608,3
25632,8608,4
25633,8609,5
25634,8609,4
25635,8609,4
25636,8610,5
25637,8610,2
25638,8610,3
