ShipmentID,ProviderID,CustomerID,OriginLocationID,DestinationLocationID,ShipmentStatus,DeliveryStatus,ShipmentDate,DeliveryDate
8195,5,3994,11,12,Delivered,Completed,2022-06-09,2022-06-21
8196,1,928,6,2,Pending,Returned,2023-03-23,2023-04-04
8197,2,260,15,11,Pending,Delayed,2024-09-21,2024-10-05
8198,3,3097,2,9,Delivered,Completed,2023-07-28,2023-08-06
8199,5,1968,10,13,Delivered,Completed,2024-01-16,2024-01-27
8200,3,869,2,8,Pending,Delayed,2024-09-24,2024-10-01
8201,5,1077,12,14,In-Transit,Delayed,2022-03-07,2022-03-25
8202,2,3392,10,3,Pending,Returned,2024-01-15,2024-01-19
8203,2,2071,4,9,Pending,Delayed,2022-04-07,2022-04-28
8204,4,666,4,3,Pending,Canceled,2023-01-29,2023-02-15
8205,5,2411,6,9,In-Transit,Delayed,2022-10-19,2022-11-01
8206,4,1415,13,1,Pending,Delayed,2022-06-14,2022-07-04
8207,5,4379,10,15,In-Transit,Canceled,2022-12-01,2022-12-13
8208,3,1529,1,9,In-Transit,Delayed,2022-12-27,2023-01-16
8209,3,340,8,15,In-Transit,Returned,2023-02-22,2023-03-08
8210,2,3086,6,1,In-Transit,Canceled,2024-11-14,2024-12-06
8211,3,3076,13,9,Delivered,Completed,2024-08-19,2024-09-06
8212,2,3940,12,4,In-Transit,Delayed,2024-09-03,2024-09-20
8213,5,2249,4,10,Pending,Returned,2022-05-20,2022-05-26
8214,2,2415,15,7,Pending,Returned,2024-06-25,2024-07-06
8215,4,2448,12,9,Delivered,Completed,2024-04-24,2024-05-15
8216,4,1304,15,3,Delivered,Completed,2023-12-28,2024-01-12
8217,3,4845,15,4,Delivered,Completed,2022-02-10,2022-03-01
8218,4,1189,5,4,In-Transit,Delayed,2023-07-08,2023-07-24
8219,5,663,4,14,Pending,Returned,2023-05-11,2023-05-28
8220,5,864,3,7,Pending,Delayed,2022-03-13,2022-03-21
8221,1,2408,6,8,Pending,Delayed,2023-12-01,2023-12-07
8222,2,939,4,13,Pending,Returned,2022-07-28,2022-08-15
8223,4,4323,7,4,Delivered,Completed,2024-03-27,2024-04-03
8224,5,1539,11,15,Delivered,Completed,2024-09-20,2024-10-08
8225,2,158,7,8,Pending,Returned,2023-10-02,2023-10-08
8226,2,173,15,10,Delivered,Completed,2022-10-27,2022-11-17
8227,1,3615,15,7,In-Transit,Returned,2024-12-06,2024-12-12
8228,3,3523,13,11,Pending,Returned,2023-04-24,2023-05-10
8229,3,4639,12,14,In-Transit,Canceled,2023-02-18,2023-02-22
8230,3,2439,15,12,In-Transit,Returned,2022-06-28,2022-07-13
8231,3,2768,5,8,Pending,Canceled,2023-09-25,2023-10-13
8232,1,564,14,8,Delivered,Completed,2024-07-31,2024-08-20
8233,4,2432,1,15,In-Transit,Returned,2023-12-08,2023-12-23
8234,4,1260,13,12,Delivered,Completed,2023-01-29,2023-02-05
8235,1,1325,13,14,Delivered,Completed,2021-12-26,2022-01-09
8236,3,858,1,5,Pending,Delayed,2022-06-01,2022-06-15
8237,1,1014,8,3,Delivered,Completed,2024-02-05,2024-02-13
8238,5,3019,3,2,In-Transit,Canceled,2022-11-05,2022-11-18
8239,5,57,7,3,In-Transit,Returned,2022-11-28,2022-12-16
8240,2,2699,4,7,In-Transit,Delayed,2024-02-04,2024-02-10
8241,3,2447,11,13,Pending,Delayed,2022-09-03,2022-09-24
8242,4,41,12,3,In-Transit,Returned,2023-06-29,2023-07-04
8243,4,1837,4,2,Pending,Canceled,2024-01-03,2024-01-07
8244,2,1396,11,13,Pending,Canceled,2023-04-14,2023-04-26
8245,3,1820,6,12,Pending,Returned,2023-12-25,2024-01-08
8246,3,13,12,4,Delivered,Completed,2023-07-19,2023-07-23
8247,1,1482,8,3,In-Transit,Delayed,2024-09-08,2024-09-27
8248,3,2770,1,9,In-Transit,Delayed,2023-05-02,2023-05-15
8249,2,4234,12,9,Pending,Canceled,2024-01-24,2024-02-04
8250,2,123,11,9,Delivered,Completed,2023-11-22,2023-12-13
8251,5,3959,10,6,In-Transit,Canceled,2023-02-02,2023-02-20
8252,5,376,4,1,Delivered,Completed,2024-05-05,2024-05-15
8253,4,518,8,5,In-Transit,Returned,2023-04-10,2023-04-16
8254,3,78,11,7,Pending,Canceled,2023-09-24,2023-10-09
8255,3,2602,4,14,In-Transit,Returned,2024-10-11,2024-10-22
8256,2,1474,4,12,Delivered,Completed,2023-01-05,2023-01-20
8257,2,1681,10,5,In-Transit,Returned,2024-01-05,2024-01-16
8258,2,1226,15,5,Delivered,Completed,2023-01-13,2023-01-19
8259,4,2815,10,1,Pending,Canceled,2024-03-24,2024-03-30
8260,4,3019,2,6,In-Transit,Returned,2022-03-05,2022-03-24
8261,4,4699,1,10,Delivered,Completed,2023-07-25,2023-07-31
8262,5,132,7,15,In-Transit,Canceled,2023-02-05,2023-02-18
8263,4,1475,11,13,In-Transit,Delayed,2022-11-30,2022-12-21
8264,4,1796,8,3,Delivered,Completed,2022-09-10,2022-09-17
8265,4,3930,13,5,In-Transit,Delayed,2024-05-14,2024-05-28
8266,4,3916,11,14,Pending,Returned,2024-06-27,2024-07-09
8267,5,4267,3,15,In-Transit,Returned,2024-06-09,2024-06-14
8268,4,3832,6,1,Pending,Returned,2023-08-09,2023-08-19
8269,3,774,10,14,Delivered,Completed,2024-09-15,2024-10-02
8270,4,110,14,1,Delivered,Completed,2022-05-30,2022-06-21
8271,4,3416,3,6,Pending,Canceled,2022-07-11,2022-07-29
8272,3,4987,4,10,In-Transit,Delayed,2024-05-30,2024-06-19
8273,3,4632,7,11,In-Transit,Returned,2022-04-05,2022-04-21
8274,1,1268,6,4,Delivered,Completed,2024-12-15,2024-12-30
8275,5,2553,2,11,Pending,Delayed,2022-03-18,2022-03-25
8276,2,1803,11,12,In-Transit,Returned,2023-05-19,2023-05-27
8277,3,2959,14,9,Pending,Canceled,2023-05-13,2023-05-28
8278,1,557,4,11,In-Transit,Canceled,2022-09-07,2022-09-28
8279,4,18,7,11,In-Transit,Canceled,2022-11-23,2022-12-02
8280,5,472,2,14,Pending,Canceled,2022-09-25,2022-10-09
8281,1,2502,6,11,In-Transit,Delayed,2024-12-18,2024-12-25
8282,2,4670,11,15,Delivered,Completed,2022-03-26,2022-03-31
8283,1,4689,8,3,Pending,Canceled,2024-04-10,2024-04-14
8284,4,173,6,8,Delivered,Completed,2022-03-01,2022-03-12
8285,2,2781,3,1,Pending,Delayed,2023-05-14,2023-05-23
8286,5,2510,10,4,Pending,Delayed,2023-08-14,2023-08-22
8287,2,4126,14,3,Pending,Canceled,2024-03-10,2024-04-01
8288,5,1499,7,12,Delivered,Completed,2023-08-17,2023-09-06
8289,4,2646,5,4,Pending,Returned,2022-04-24,2022-05-09
8290,2,1595,3,1,Delivered,Completed,2023-09-29,2023-10-11
8291,1,1544,7,5,In-Transit,Canceled,2023-06-30,2023-07-08
8292,1,4391,13,4,Pending,Returned,2024-02-29,2024-03-11
8293,3,3603,1,11,Pending,Returned,2022-11-21,2022-12-05
8294,2,1508,2,7,Pending,Returned,2023-07-17,2023-07-23
8295,5,744,12,7,Delivered,Completed,2022-06-19,2022-07-07
8296,3,1905,15,12,Delivered,Completed,2024-06-21,2024-06-30
8297,5,2778,8,3,In-Transit,Delayed,2022-04-14,2022-05-04
8298,4,788,1,4,Delivered,Completed,2024-07-02,2024-07-20
8299,4,1482,15,3,Delivered,Completed,2023-02-05,2023-02-16
8300,2,2409,1,8,Delivered,Completed,2022-10-26,2022-11-03
8301,1,2892,15,6,Pending,Canceled,2022-03-06,2022-03-12
8302,3,185,2,14,Pending,Delayed,2023-02-20,2023-03-06
8303,3,63,2,12,Delivered,Completed,2024-06-10,2024-06-27
8304,2,4750,15,4,In-Transit,Returned,2023-12-06,2023-12-19
8305,3,1886,10,13,In-Transit,Delayed,2023-05-30,2023-06-19
8306,3,3308,14,4,Delivered,Completed,2023-10-06,2023-10-19
8307,2,37,5,7,Delivered,Completed,2023-01-16,2023-01-26
8308,1,3953,11,9,In-Transit,Delayed,2024-03-05,2024-03-24
8309,3,3832,4,6,Pending,Delayed,2024-01-23,2024-02-09
8310,2,3859,6,10,In-Transit,Canceled,2023-01-14,2023-01-31
8311,2,4657,10,14,Delivered,Completed,2022-10-27,2022-11-15
8312,4,10,5,7,Delivered,Completed,2023-08-07,2023-08-14
8313,1,1514,10,12,Delivered,Completed,2022-08-12,2022-08-22
8314,2,2049,7,3,Delivered,Completed,2023-10-25,2023-11-13
8315,3,4638,4,14,Delivered,Completed,2022-08-29,2022-09-09
8316,1,3998,10,15,Pending,Returned,2024-02-28,2024-03-19
8317,3,107,2,6,Delivered,Completed,2024-01-07,2024-01-15
8318,2,869,5,7,In-Transit,Returned,2023-09-29,2023-10-18
8319,5,4580,11,13,Delivered,Completed,2022-08-27,2022-09-01
8320,3,2947,12,1,Pending,Canceled,2024-07-25,2024-07-30
8321,3,1866,1,14,Pending,Returned,2022-05-06,2022-05-19
8322,3,2601,14,11,Delivered,Completed,2023-12-23,2024-01-12
8323,5,1238,1,15,Delivered,Completed,2023-10-13,2023-11-02
8324,3,1425,2,14,Pending,Canceled,2023-05-29,2023-06-05
8325,4,4383,11,14,Pending,Delayed,2024-07-06,2024-07-12
8326,4,4169,10,4,In-Transit,Returned,2024-08-12,2024-08-31
8327,2,357,4,2,Pending,Delayed,2023-04-22,2023-05-14
8328,3,1142,6,10,Pending,Delayed,2022-02-20,2022-03-04
8329,5,2599,4,15,In-Transit,Delayed,2023-08-28,2023-09-07
8330,4,2964,12,5,Pending,Returned,2023-01-18,2023-01-23
8331,5,3976,15,1,Pending,Delayed,2023-11-27,2023-12-06
8332,1,811,6,8,Delivered,Completed,2023-01-11,2023-01-18
8333,3,3887,14,15,Delivered,Completed,2022-03-05,2022-03-10
8334,3,1064,7,12,Pending,Delayed,2022-05-24,2022-06-08
8335,3,4029,4,3,In-Transit,Returned,2024-09-02,2024-09-20
8336,1,196,10,7,Delivered,Completed,2024-06-06,2024-06-24
8337,1,2222,6,3,Pending,Delayed,2023-05-30,2023-06-11
8338,1,4058,11,3,Pending,Delayed,2023-11-09,2023-11-16
8339,1,1832,12,8,Pending,Delayed,2024-06-02,2024-06-21
8340,5,1701,14,4,Delivered,Completed,2024-02-04,2024-02-13
8341,1,1111,14,2,Pending,Delayed,2024-02-11,2024-02-28
8342,3,226,1,6,In-Transit,Canceled,2022-04-19,2022-04-28
8343,5,2224,13,3,Delivered,Completed,2024-06-06,2024-06-19
8344,4,757,6,9,Delivered,Completed,2024-01-10,2024-01-26
8345,1,4852,9,2,Delivered,Completed,2022-07-13,2022-07-29
8346,5,1343,14,2,Delivered,Completed,2024-04-11,2024-05-03
8347,1,303,5,11,In-Transit,Returned,2024-03-02,2024-03-13
8348,1,4267,9,15,Pending,Returned,2024-12-03,2024-12-16
8349,4,2615,2,14,In-Transit,Delayed,2024-09-04,2024-09-16
8350,3,3170,1,11,In-Transit,Canceled,2022-05-27,2022-06-13
8351,3,3734,12,1,Delivered,Completed,2023-12-02,2023-12-13
8352,1,2129,14,3,In-Transit,Delayed,2022-09-18,2022-10-08
8353,5,563,2,5,In-Transit,Returned,2022-11-04,2022-11-08
8354,1,3203,2,10,Pending,Canceled,2023-06-20,2023-07-06
8355,3,1908,7,12,In-Transit,Canceled,2022-11-12,2022-11-23
8356,5,965,2,8,Delivered,Completed,2022-07-23,2022-08-02
8357,1,2027,1,15,Pending,Canceled,2022-04-04,2022-04-16
8358,3,3884,5,7,Pending,Canceled,2024-10-03,2024-10-25
8359,2,1711,1,10,In-Transit,Returned,2024-04-07,2024-04-24
8360,4,2155,2,10,Delivered,Completed,2024-11-13,2024-11-25
8361,5,2538,6,5,Delivered,Completed,2023-11-26,2023-12-14
8362,4,4209,11,13,Pending,Returned,2022-09-15,2022-09-30
8363,1,157,15,10,Pending,Returned,2023-10-01,2023-10-06
8364,2,2333,10,13,Delivered,Completed,2023-08-04,2023-08-08
8365,4,3421,5,3,In-Transit,Canceled,2024-02-08,2024-02-27
8366,5,2930,6,4,In-Transit,Returned,2024-12-03,2024-12-22
8367,1,3528,5,7,Delivered,Completed,2024-09-28,2024-10-07
8368,3,2434,5,2,Delivered,Completed,2023-01-02,2023-01-08
8369,2,1411,15,2,In-Transit,Returned,2023-09-28,2023-10-18
8370,5,3282,5,8,Pending,Canceled,2022-05-04,2022-05-21
8371,2,143,12,13,Delivered,Completed,2024-08-16,2024-08-29
8372,2,2717,11,5,In-Transit,Canceled,2024-02-16,2024-02-23
8373,1,2102,12,6,In-Transit,Returned,2023-03-09,2023-03-16
8374,3,588,1,15,Delivered,Completed,2023-05-23,2023-05-27
8375,3,662,1,15,Delivered,Completed,2024-10-07,2024-10-28
8376,5,1062,14,13,Pending,Returned,2024-05-02,2024-05-08
8377,3,4624,6,14,In-Transit,Canceled,2023-09-12,2023-09-30
8378,1,1335,14,3,Delivered,Completed,2023-07-06,2023-07-15
8379,3,4456,5,13,Pending,Delayed,2022-06-13,2022-07-01
8380,2,4935,6,14,Delivered,Completed,2022-10-28,2022-11-10
8381,5,3524,13,12,Delivered,Completed,2023-01-01,2023-01-15
8382,5,2238,14,5,In-Transit,Delayed,2022-05-13,2022-05-22
8383,4,330,15,2,Pending,Canceled,2023-07-16,2023-07-30
8384,4,660,2,15,Delivered,Completed,2023-09-13,2023-09-30
8385,4,2088,3,2,In-Transit,Returned,2022-02-02,2022-02-11
8386,3,1553,1,15,Delivered,Completed,2022-12-14,2022-12-18
8387,5,3989,1,3,Delivered,Completed,2023-04-22,2023-05-03
8388,1,1247,6,13,Delivered,Completed,2022-05-30,2022-06-21
8389,2,11,8,3,In-Transit,Canceled,2022-05-26,2022-06-14
8390,3,1336,15,8,Pending,Returned,2024-05-13,2024-05-26
8391,5,1214,7,8,In-Transit,Delayed,2024-11-05,2024-11-09
8392,5,1512,14,6,In-Transit,Delayed,2022-04-27,2022-05-05
8393,5,2777,14,12,In-Transit,Delayed,2023-05-16,2023-05-29
8394,5,1464,3,6,Pending,Returned,2024-06-29,2024-07-13
8395,5,2601,9,1,Pending,Delayed,2024-07-07,2024-07-23
8396,5,3263,2,6,In-Transit,Returned,2022-03-16,2022-03-26
8397,4,2558,13,11,Delivered,Completed,2023-10-09,2023-10-22
8398,4,4603,12,10,In-Transit,Canceled,2024-02-27,2024-03-04
8399,3,3450,1,11,Delivered,Completed,2023-10-31,2023-11-21
8400,3,3753,11,12,In-Transit,Canceled,2024-10-19,2024-11-09
8401,2,3188,7,1,Delivered,Completed,2024-10-22,2024-11-06
8402,3,2560,6,11,In-Transit,Delayed,2022-12-28,2023-01-11
8403,1,1768,15,1,In-Transit,Delayed,2022-08-12,2022-08-20
8404,4,4706,11,1,Pending,Canceled,2022-06-11,2022-07-03
8405,5,2544,9,6,In-Transit,Canceled,2024-09-20,2024-09-30
8406,2,4351,2,8,Delivered,Completed,2024-05-16,2024-06-07
8407,4,4249,5,9,In-Transit,Delayed,2023-10-12,2023-10-21
8408,2,1959,5,1,Delivered,Completed,2022-11-03,2022-11-09
8409,1,2459,14,4,In-Transit,Canceled,2022-12-27,2023-01-04
8410,1,1997,3,12,Pending,Delayed,2022-02-17,2022-03-08
8411,1,4226,15,8,Delivered,Completed,2023-11-12,2023-11-25
8412,1,4590,13,9,Pending,Canceled,2022-12-26,2023-01-04
8413,5,4604,14,9,Delivered,Completed,2022-09-26,2022-10-09
8414,5,376,1,15,Pending,Returned,2021-12-30,2022-01-12
8415,2,4003,2,3,Delivered,Completed,2022-04-08,2022-04-15
8416,2,2211,14,12,Delivered,Completed,2024-05-12,2024-05-28
8417,5,199,11,13,In-Transit,Canceled,2023-09-02,2023-09-20
8418,4,3141,4,7,In-Transit,Canceled,2024-04-21,2024-05-12
8419,5,2338,14,1,Pending,Returned,2024-06-15,2024-06-29
8420,2,2227,7,2,Pending,Returned,2022-01-02,2022-01-12
8421,3,2787,11,3,Pending,Canceled,2023-07-11,2023-08-01
8422,4,4816,12,15,Delivered,Completed,2022-06-19,2022-06-24
8423,4,2551,3,6,In-Transit,Delayed,2024-11-23,2024-12-13
8424,1,846,4,7,Pending,Canceled,2023-02-26,2023-03-06
8425,3,370,1,11,Pending,Canceled,2022-02-06,2022-02-25
8426,3,3255,15,9,Delivered,Completed,2022-02-02,2022-02-07
8427,4,1588,7,11,Delivered,Completed,2022-07-31,2022-08-14
8428,2,149,7,4,Pending,Returned,2023-01-02,2023-01-22
8429,4,461,2,10,In-Transit,Delayed,2022-07-28,2022-08-09
8430,4,3813,5,11,In-Transit,Returned,2023-01-06,2023-01-25
8431,3,2146,13,5,In-Transit,Delayed,2024-08-25,2024-09-10
8432,2,3,11,2,Pending,Delayed,2023-06-14,2023-06-18
8433,3,443,8,13,Delivered,Completed,2024-11-29,2024-12-20
8434,4,1646,9,12,Delivered,Completed,2022-09-03,2022-09-22
8435,5,2166,13,14,Pending,Returned,2022-04-13,2022-05-02
8436,3,367,12,14,Delivered,Completed,2024-09-06,2024-09-24
8437,3,4797,13,9,Pending,Returned,2022-02-25,2022-03-08
8438,2,4941,5,11,Pending,Returned,2022-07-24,2022-08-13
8439,3,563,5,14,Pending,Canceled,2023-01-16,2023-01-23
8440,3,2274,14,6,In-Transit,Delayed,2024-12-14,2024-12-19
8441,4,3042,2,14,Delivered,Completed,2022-06-05,2022-06-25
8442,5,2049,7,1,Pending,Canceled,2024-08-14,2024-08-23
8443,4,2848,10,2,Delivered,Completed,2023-05-05,2023-05-19
8444,2,4746,8,14,Pending,Delayed,2023-01-21,2023-02-06
8445,3,1290,3,2,Pending,Delayed,2023-12-30,2024-01-12
8446,2,4695,14,2,In-Transit,Returned,2024-04-13,2024-04-24
8447,2,3479,8,15,Delivered,Completed,2023-05-23,2023-05-28
8448,5,485,10,1,In-Transit,Delayed,2024-04-01,2024-04-05
8449,1,3616,13,4,Delivered,Completed,2023-01-15,2023-01-23
8450,3,3719,9,4,In-Transit,Returned,2024-06-11,2024-06-29
8451,1,1479,11,15,Delivered,Completed,2024-04-06,2024-04-24
8452,1,225,5,10,Pending,Returned,2022-05-24,2022-06-01
8453,1,139,10,14,Delivered,Completed,2022-03-19,2022-03-24
8454,4,2524,15,3,Pending,Returned,2023-06-28,2023-07-03
8455,5,4301,1,8,Delivered,Completed,2023-02-23,2023-03-10
8456,3,1762,13,14,In-Transit,Returned,2024-11-24,2024-12-06
8457,4,1888,13,3,In-Transit,Returned,2023-11-08,2023-11-26
8458,3,1133,6,7,In-Transit,Returned,2023-05-26,2023-06-03
8459,5,1936,4,3,In-Transit,Delayed,2024-11-15,2024-11-24
8460,4,4694,13,8,In-Transit,Delayed,2024-02-25,2024-03-04
8461,2,534,8,11,Pending,Returned,2023-07-25,2023-08-07
8462,3,1719,10,9,Pending,Returned,2022-04-15,2022-04-20
8463,4,4969,13,12,Pending,Canceled,2022-06-09,2022-06-22
8464,2,457,4,8,Delivered,Completed,2022-03-10,2022-03-14
8465,5,719,11,8,In-Transit,Returned,2024-09-12,2024-09-27
8466,3,2411,13,2,Pending,Delayed,2024-05-29,2024-06-17
8467,4,2785,14,4,In-Transit,Delayed,2023-01-18,2023-01-28
8468,2,4155,7,2,Pending,Returned,2024-02-07,2024-02-14
8469,5,510,8,3,Pending,Returned,2022-10-21,2022-11-04
8470,5,1667,3,12,Pending,Delayed,2022-12-14,2022-12-22
8471,2,3440,3,6,Delivered,Completed,2022-10-28,2022-11-10
8472,5,4545,3,12,In-Transit,Canceled,2023-01-10,2023-01-14
8473,1,4170,3,11,Pending,Canceled,2022-11-29,2022-12-12
8474,1,4621,2,4,In-Transit,Delayed,2023-04-22,2023-05-06
8475,2,313,10,2,Pending,Delayed,2022-01-28,2022-02-17
8476,3,3270,5,3,Pending,Delayed,2023-08-12,2023-08-16
8477,5,788,3,8,In-Transit,Delayed,2024-10-15,2024-11-06
8478,1,592,12,15,In-Transit,Delayed,2024-08-29,2024-09-16
8479,3,1875,4,6,Delivered,Completed,2022-08-30,2022-09-07
8480,1,460,14,4,Delivered,Completed,2023-11-06,2023-11-27
8481,1,1478,8,4,In-Transit,Delayed,2022-10-15,2022-10-31
8482,2,1016,4,2,Pending,Returned,2023-09-01,2023-09-17
8483,4,3961,8,6,Delivered,Completed,2023-04-12,2023-04-20
8484,3,4154,14,5,Delivered,Completed,2023-03-27,2023-04-18
8485,2,1904,5,9,Pending,Returned,2022-02-25,2022-03-06
8486,3,126,6,7,In-Transit,Returned,2024-09-09,2024-09-28
8487,5,940,2,3,In-Transit,Canceled,2022-06-04,2022-06-23
8488,2,3179,11,5,Delivered,Completed,2023-07-24,2023-08-08
8489,2,4619,13,9,Pending,Returned,2023-11-14,2023-12-04
8490,2,2977,5,4,In-Transit,Canceled,2023-05-16,2023-06-04
8491,1,2618,10,14,In-Transit,Delayed,2022-10-27,2022-11-07
8492,5,69,8,12,Delivered,Completed,2023-08-13,2023-09-01
8493,3,178,15,7,In-Transit,Returned,2024-10-02,2024-10-06
8494,2,4005,6,9,In-Transit,Delayed,2024-05-13,2024-05-25
8495,4,835,12,4,In-Transit,Returned,2022-06-27,2022-07-13
8496,2,3377,5,10,Pending,Delayed,2023-06-22,2023-07-04
8497,1,3164,5,9,Delivered,Completed,2022-09-12,2022-09-28
8498,2,4296,10,12,Pending,Canceled,2022-05-09,2022-05-21
8499,3,275,4,15,Pending,Canceled,2022-09-17,2022-09-21
8500,5,2130,6,1,Delivered,Completed,2024-09-24,2024-10-10
8501,1,3060,1,10,Delivered,Completed,2024-04-14,2024-04-23
8502,4,394,8,2,Delivered,Completed,2023-03-25,2023-04-14
8503,3,1491,1,5,In-Transit,Delayed,2024-02-04,2024-02-24
8504,3,4103,4,9,In-Transit,Delayed,2024-01-21,2024-02-04
8505,5,1767,6,15,In-Transit,Delayed,2023-02-28,2023-03-11
8506,5,2297,4,6,Pending,Canceled,2022-09-01,2022-09-05
8507,1,1611,10,15,Pending,Returned,2023-08-05,2023-08-20
8508,3,3727,15,1,In-Transit,Canceled,2023-08-24,2023-09-12
8509,3,4050,2,14,Delivered,Completed,2024-03-14,2024-03-19
8510,1,494,15,11,Delivered,Completed,2024-09-12,2024-10-04
8511,4,2056,8,14,Pending,Delayed,2024-09-30,2024-10-05
8512,1,889,8,7,In-Transit,Canceled,2022-03-11,2022-03-15
8513,4,2486,2,6,Delivered,Completed,2024-04-16,2024-05-04
8514,2,1510,15,2,Pending,Canceled,2023-01-30,2023-02-06
8515,3,3574,2,14,Pending,Delayed,2022-04-23,2022-05-11
8516,5,4560,5,3,Pending,Delayed,2023-05-10,2023-05-27
8517,4,3113,9,5,Delivered,Completed,2022-10-28,2022-11-03
8518,3,4235,7,3,Delivered,Completed,2023-04-01,2023-04-05
8519,1,2104,15,8,Delivered,Completed,2022-09-03,2022-09-09
8520,4,1069,9,4,In-Transit,Returned,2024-10-23,2024-11-14
8521,2,4893,10,4,Delivered,Completed,2022-12-04,2022-12-19
8522,2,1187,9,10,Delivered,Completed,2024-06-03,2024-06-19
8523,1,3774,7,9,In-Transit,Returned,2024-10-03,2024-10-14
8524,2,240,8,10,In-Transit,Canceled,2022-05-24,2022-06-15
8525,4,2256,13,15,In-Transit,Delayed,2023-10-18,2023-11-06
8526,4,2994,8,6,Pending,Returned,2023-01-24,2023-02-08
8527,4,1463,9,6,Delivered,Completed,2024-06-28,2024-07-20
8528,5,3340,6,9,Delivered,Completed,2023-02-22,2023-03-08
8529,3,339,6,3,In-Transit,Canceled,2024-10-08,2024-10-12
8530,2,2913,7,2,In-Transit,Returned,2022-02-28,2022-03-07
8531,4,4799,2,9,Delivered,Completed,2024-04-22,2024-04-30
8532,5,851,10,14,In-Transit,Delayed,2022-02-02,2022-02-09
8533,3,1082,7,10,In-Transit,Delayed,2023-04-09,2023-04-24
8534,5,2522,6,9,Pending,Returned,2022-11-05,2022-11-21
8535,5,2029,7,10,Pending,Delayed,2024-02-11,2024-02-22
8536,4,4697,11,2,Pending,Delayed,2023-09-16,2023-09-30
8537,3,4329,5,4,In-Transit,Returned,2022-06-22,2022-07-03
8538,4,4013,13,14,Delivered,Completed,2022-11-24,2022-12-05
8539,3,2727,6,7,Delivered,Completed,2024-03-01,2024-03-13
8540,2,3166,6,8,Pending,Returned,2024-07-25,2024-08-10
8541,1,1945,14,2,Pending,Canceled,2023-02-10,2023-03-04
8542,3,169,10,8,Pending,Canceled,2024-09-18,2024-09-25
8543,5,616,11,3,Delivered,Completed,2023-05-24,2023-06-01
8544,3,3217,14,9,In-Transit,Returned,2024-03-29,2024-04-17
8545,5,4431,4,11,In-Transit,Returned,2023-08-15,2023-09-04
8546,1,1838,15,4,Delivered,Completed,2022-11-30,2022-12-04
8547,2,4976,1,7,Delivered,Completed,2022-05-07,2022-05-23
8548,4,3397,5,14,Delivered,Completed,2022-02-27,2022-03-07
8549,1,3792,10,13,Delivered,Completed,2022-08-14,2022-09-05
8550,1,4448,12,1,In-Transit,Canceled,2022-03-16,2022-04-07
8551,4,4312,6,4,Pending,Returned,2022-02-21,2022-02-26
8552,1,4845,14,5,Delivered,Completed,2023-05-12,2023-05-18
8553,2,4629,12,8,Delivered,Completed,2023-06-06,2023-06-24
8554,5,4886,3,12,Pending,Returned,2023-05-06,2023-05-17
8555,1,3889,12,10,In-Transit,Canceled,2023-09-08,2023-09-18
8556,4,297,13,10,Pending,Canceled,2022-07-30,2022-08-18
8557,3,3284,3,1,Pending,Returned,2023-05-01,2023-05-15
8558,2,4927,13,10,Delivered,Completed,2022-01-16,2022-01-29
8559,5,1018,13,14,Delivered,Completed,2023-01-02,2023-01-06
8560,2,4689,9,4,Delivered,Completed,2023-02-15,2023-03-08
8561,5,4534,13,9,Delivered,Completed,2024-04-11,2024-04-27
8562,4,2794,10,12,In-Transit,Delayed,2023-03-18,2023-03-29
8563,5,1935,9,12,Delivered,Completed,2023-07-28,2023-08-11
8564,5,451,9,12,Delivered,Completed,2023-08-06,2023-08-21
8565,3,1461,4,5,Pending,Delayed,2023-09-26,2023-10-07
8566,2,3549,6,11,Pending,Returned,2022-03-02,2022-03-09
8567,1,1346,9,1,Pending,Delayed,2024-02-10,2024-02-14
8568,3,3080,7,14,Pending,Canceled,2024-05-28,2024-06-09
8569,3,4243,2,8,Delivered,Completed,2022-04-10,2022-04-23
8570,1,3713,4,10,Delivered,Completed,2022-03-30,2022-04-06
8571,5,1542,10,9,In-Transit,Delayed,2024-11-18,2024-11-27
8572,1,831,5,14,In-Transit,Canceled,2024-03-06,2024-03-15
8573,3,2499,10,8,Delivered,Completed,2023-05-07,2023-05-24
8574,1,1130,8,11,Pending,Returned,2023-08-22,2023-09-03
8575,1,4633,1,10,Delivered,Completed,2024-01-15,2024-01-22
8576,3,1780,12,15,In-Transit,Delayed,2023-10-28,2023-11-01
8577,1,915,13,10,In-Transit,Returned,2024-11-04,2024-11-10
8578,1,4786,6,14,Pending,Delayed,2024-03-02,2024-03-21
8579,5,3869,15,1,Delivered,Completed,2024-09-10,2024-09-29
8580,4,171,13,11,Pending,Delayed,2024-05-15,2024-05-27
8581,3,4890,13,14,Delivered,Completed,2022-03-28,2022-04-14
8582,4,3420,8,4,In-Transit,Returned,2022-05-02,2022-05-16
8583,3,4438,4,9,Delivered,Completed,2022-07-10,2022-07-17
8584,3,2209,15,14,Pending,Returned,2023-09-25,2023-10-05
8585,2,85,9,3,Delivered,Completed,2024-12-07,2024-12-25
8586,1,829,6,5,Delivered,Completed,2024-05-23,2024-06-09
8587,3,760,8,7,In-Transit,Delayed,2023-08-18,2023-08-28
8588,1,1019,5,9,Delivered,Completed,2023-03-29,2023-04-11
8589,3,3652,9,4,Pending,Returned,2024-02-29,2024-03-15
8590,1,4847,2,6,In-Transit,Delayed,2023-07-20,2023-07-31
